,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
775,PMC8042001,Atlas of breast cancer infiltrated B-lymphocytes revealed by paired single-cell RNA-sequencing and antigen receptor profiling,41467_2021_22300_MOESM6_ESM.xlsx,C13-C13_marker_gene,645,58,3.01,5.18e-14,4.34e-11
776,PMC9106586,Migratory and anti-fibrotic programmes define the regenerative potential of human cardiac progenitors,41556_2022_899_MOESM10_ESM.xlsx,FIG_4D_E-Input_Data_Figure_4d,2356,133,1.89,5.20e-14,4.35e-11
777,PMC9089784,Single-cell transcriptomics reveals distinct effector profiles of infiltrating T cells in lupus skin and kidney,jciinsight-7-156341-s029.xlsx,SuppTable2-gene,903,71,2.64,5.31e-14,4.44e-11
778,PMC9630321,speedingCARs: accelerating the engineering of CAR T cells by signaling domain shuffling and single-cell sequencing,41467_2022_34141_MOESM6_ESM.xlsx,Figure_4d-Unnamed_8,862,69,2.68,5.32e-14,4.44e-11
779,PMC7973504,"Global miRNA/proteomic analyses identify miRNAs at 14q32 and 3p21, which contribute to features of chronic iron-exposed fallopian tube epithelial cells",41598_2021_85342_MOESM3_ESM.xlsx,t-test_only-Gene_names,2028,120,1.98,5.36e-14,4.46e-11
780,PMC7973504,"Global miRNA/proteomic analyses identify miRNAs at 14q32 and 3p21, which contribute to features of chronic iron-exposed fallopian tube epithelial cells",41598_2021_85342_MOESM3_ESM.xlsx,t-test_only-Gene_names_1,2028,120,1.98,5.36e-14,4.46e-11
781,PMC5340966,Evolution of transcript modification by N6-methyladenosine in primates,supp_gr.212563.116_Supplemental_Table_S9.xlsx,sTable9_ConservedPeaks-Symbol,2103,123,1.96,5.37e-14,4.46e-11
782,PMC9371615,The EGFR/ErbB inhibitor neratinib modifies the neutrophil phosphoproteome and promotes apoptosis and clearance by airway macrophages,Table_1.xlsx,Statistical_analysis-Gene_name,1498,98,2.19,5.39e-14,4.46e-11
783,PMC8017719,Major alterations in the mononuclear phagocyte landscape associated with COVID-19 severity,pnas.2018587118.sd01.xlsx,cDC1_severe_vs_the_rest-Unnamed_0,1498,98,2.19,5.39e-14,4.46e-11
784,PMC8822589,Hepatitis B virus‐associated follicular lymphoma presents T‐cell inflamed phenotype and response to lenalidomide,CAC2-42-170-s002.xlsx,Table_S7-Table_S7_Differentially_expressed_genes_between_HBsAg_and_HBsAg-_FL_patients,1498,98,2.19,5.39e-14,4.46e-11
785,PMC5039226,Proteomics of Human Dendritic Cell Subsets Reveals Subset-Specific Surface Markers and Differential Inflammasome Function,mmc7.xlsx,Protein_Array_RNA_SEQ-Unnamed_15,1475,97,2.20,5.44e-14,4.50e-11
786,PMC7678849,Proteomic profiling and genome-wide mapping of O-GlcNAc chromatin-associated proteins reveal an O-GlcNAc-regulated genotoxic stress response,41467_2020_19579_MOESM14_ESM.xlsx,Sheet1-Unnamed_23,2154,125,1.95,5.50e-14,4.54e-11
787,PMC8598058,Perturbation of BRMS1 interactome reveals pathways that impact metastasis,pone.0259128.s010.xlsx,BRMS1_wt_5-Unnamed_38,1832,112,2.05,5.53e-14,4.55e-11
788,PMC8598058,Perturbation of BRMS1 interactome reveals pathways that impact metastasis,pone.0259128.s010.xlsx,BRMS1_wt_5-Unnamed_0,1832,112,2.05,5.53e-14,4.55e-11
789,PMC9510055,Evidence of premature lymphocyte aging in people with low anti-spike antibody levels after BNT162b2 vaccination,mmc4.xlsx,Table_S3_1_CD4_DEGs-Supplemental_Table_3_1_related_to_Figure_4_Differentially_expressed_genes_in_CD4_cells_between_low_responders_versus_control,1522,99,2.18,5.55e-14,4.56e-11
790,PMC7704697,A molecular cell atlas of the human lung from single cell RNA sequencing,NIHMS1624031-supplement-1624031_Supp_Tab4.xlsx,Cluster_56-OLR1_Classical_Monocyte,723,62,2.87,5.57e-14,4.57e-11
791,PMC6179386,Context-enriched interactome powered by proteomics helps the identification of novel regulators of macrophage activation,elife-37059-fig1-data2.csv,A2M,1881,114,2.03,5.57e-14,4.57e-11
792,PMC8323949,Single-cell analysis reveals the pan-cancer invasiveness-associated transition of adipose-derived stromal cells into COL11A1-expressing cancer-associated fibroblasts,pcbi.1009228.s007.xlsx,X19-Unnamed_0,1204,85,2.37,5.68e-14,4.65e-11
793,PMC8323949,Single-cell analysis reveals the pan-cancer invasiveness-associated transition of adipose-derived stromal cells into COL11A1-expressing cancer-associated fibroblasts,pcbi.1009228.s007.xlsx,HNSCC_ALL_exceptLN-X19,1204,85,2.37,5.68e-14,4.65e-11
794,PMC9037270,"The role of fructose 1,6-bisphosphate-mediated glycolysis/gluconeogenesis genes in cancer prognosis",aging-14-204010-s006.xlsx,ALDOA_correlated_molecules-Supplementary_Table_5_Genes_correlated_to_ALDOA_and_FBP1_expression_of_LIHC_in_the_TCGA_Firehose_Legacy_dataset,1833,112,2.05,5.74e-14,4.69e-11
795,PMC8373943,Off-the-shelf proximity biotinylation for interaction proteomics,41467_2021_25338_MOESM4_ESM.xlsx,Fig3f_Flywch1mTurboID-Gene_names,2411,135,1.88,5.81e-14,4.74e-11
796,PMC6396411,"Comprehensive, integrated, and phased whole-genome analysis of the primary ENCODE cell line K562",supp_gr.234948.118_Supplemental_Table_S12.xlsx,Rep2_False_Negative_ASE-Gene_Overlap,1641,104,2.12,5.83e-14,4.75e-11
797,PMC4349985,Mass Spectrometry of Human Leukocyte Antigen Class I Peptidomes Reveals Strong Effects of Protein Abundance and Turnover on Antigen Presentation,supp_M114.042812_mcp.M114.042812,5.xlsx-peptide_intensity_JY-Ensembl_ID,2156,125,1.94,5.88e-14,4.79e-11
798,PMC7793627,MYC regulates ribosome biogenesis and mitochondrial gene expression programs through its interaction with host cell factor–1,elife-60191-fig5-data2.xlsx,Sheet1-Gene_Name,1524,99,2.18,6.02e-14,4.89e-11
799,PMC10353998,Mislocalization of pathogenic RBM20 variants in dilated cardiomyopathy is caused by loss-of-interaction with Transportin-3,41467_2023_39965_MOESM12_ESM.xlsx,RI_WTvsR634Q-Unnamed_1,2335,132,1.89,6.05e-14,4.91e-11
800,PMC10353998,Mislocalization of pathogenic RBM20 variants in dilated cardiomyopathy is caused by loss-of-interaction with Transportin-3,41467_2023_39965_MOESM12_ESM.xlsx,RI_WTvsR634Q-_These_data_were_generated_with_rMATS_turbo_31_package_v4_1_1_with_default_statistics_and_column_naming_,2335,132,1.89,6.05e-14,4.91e-11
801,PMC3261715,The quantitative proteomes of human-induced pluripotent stem cells and embryonic stem cells,msb201184-s5.xls,Fibrob_Vs_hiPSCs_Sig_genes-Gene_Symbol,1908,115,2.02,6.09e-14,4.93e-11
802,PMC9950534,Single-cell RNA sequencing identifies a population of human liver-type ILC1s,NIHMS1870503-supplement-2.xlsx,DEGs_cluster_batch_1-gene,1762,109,2.07,6.12e-14,4.95e-11
803,PMC9330219,Exogenous proline enhances susceptibility of NSCLC to cisplatin via metabolic reprogramming and PLK1-mediated cell cycle arrest,DataSheet2.xlsx,Table_S7-Unnamed_6,2208,127,1.93,6.17e-14,4.98e-11
804,PMC4591107,Renal systems biology of patients with systemic inflammatory response syndrome,NIHMS683742-supplement-supp_table.xlsx,Table_S6-Unnamed_1,1273,88,2.32,6.27e-14,5.06e-11
805,PMC6276229,Integrated proteotranscriptomics of breast cancer reveals globally increased protein-mRNA concordance associated with subtypes and survival,13073_2018_602_MOESM12_ESM.xlsx,tumor_signature-Unnamed_1,2234,128,1.92,6.29e-14,5.07e-11
806,PMC10164759,Exploration of the heterogeneity and interaction of epithelial cells and NK/T-cells in Laryngeal Squamous Cell Carcinoma based on single-cell RNA sequencing data,mmc2.xlsx,Sheet1-gene,2466,137,1.86,6.43e-14,5.17e-11
807,PMC8483338,The HTLV-1 viral oncoproteins Tax and HBZ reprogram the cellular mRNA splicing landscape,ppat.1009919.s010.xlsx,14-ASEs_detected_in_HTLV-1_carriers_of_the_Afro-Caribbean_cohort,1861,113,2.04,6.55e-14,5.26e-11
808,PMC6557840,Whole-blood transcriptomic signatures induced during immunization by chloroquine prophylaxis and Plasmodium falciparum sporozoites,41598_2019_44924_MOESM2_ESM.xlsx,Protected_Day_of_Treatment-GeneSymbol,2034,120,1.98,6.60e-14,5.30e-11
809,PMC9066098,CIRBP-OGFR axis safeguards against cardiomyocyte apoptosis and cardiotoxicity induced by chemotherapy,ijbsv18p2882s3.xls,Differentially_expressed_genes-KO_Name,1960,117,2.00,6.71e-14,5.38e-11
810,PMC9536645,Mouse models of COVID-19 recapitulate inflammatory pathways rather than gene expression,ppat.1010867.s011.xlsx,S1_File_sheet_O-HUGO_ID,2035,120,1.98,6.83e-14,5.47e-11
811,PMC8295330,PPM1G promotes the progression of hepatocellular carcinoma via phosphorylation regulation of alternative splicing protein SRSF3,41419_2021_4013_MOESM4_ESM.xlsx,RI-Unnamed_2,2262,129,1.91,6.84e-14,5.47e-11
812,PMC8688892,Peroxiredoxin 6 protects irradiated cells from oxidative stress and shapes their senescence-associated cytokine landscape,mmc2.xlsx,protein_table-Gene_names,1912,115,2.02,7.03e-14,5.62e-11
813,PMC9330219,Exogenous proline enhances susceptibility of NSCLC to cisplatin via metabolic reprogramming and PLK1-mediated cell cycle arrest,DataSheet2.xlsx,Table_S7-Table_S7_Significantly_differential_genes_in_A549_CDDP_cells_treated_with_proline_compared_with_the_A549_CDDP_cells_Group_2,2212,127,1.92,7.05e-14,5.62e-11
814,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S8-Unnamed_7,2011,119,1.98,7.05e-14,5.62e-11
815,PMC6557840,Whole-blood transcriptomic signatures induced during immunization by chloroquine prophylaxis and Plasmodium falciparum sporozoites,41598_2019_44924_MOESM2_ESM.xlsx,Protected_Day_of_Treatment-ENSEMBL_ID,2036,120,1.98,7.08e-14,5.63e-11
816,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_6_ddac043.xlsx,choriocapillaris-gene,1766,109,2.07,7.10e-14,5.65e-11
817,PMC9396248,Intestinal single-cell atlas reveals novel lymphocytes in pigs with similarities to human cells,LSA-2022-01442_TableS9.xlsx,annot_DGE-gene,1864,113,2.03,7.30e-14,5.79e-11
818,PMC8295330,PPM1G promotes the progression of hepatocellular carcinoma via phosphorylation regulation of alternative splicing protein SRSF3,41419_2021_4013_MOESM4_ESM.xlsx,RI-Unnamed_1,2264,129,1.91,7.30e-14,5.79e-11
819,PMC9891201,mRNA ageing shapes the Cap2 methylome in mammalian mRNA,41586_2022_5668_MOESM15_ESM.xlsx,ED_Fig_5i-Unnamed_1,2393,134,1.88,7.46e-14,5.90e-11
820,PMC6437045,Single-Cell Transcriptome Analysis of CD34+ Stem Cell-Derived Myeloid Cells Infected With Human Cytomegalovirus,Table_6.XLSX,Genes_selective_to_GEMM_and_CMV-Unnamed_1,1963,117,2.00,7.46e-14,5.90e-11
821,PMC9718398,Systematic proximal mapping of the classical RAD51 paralogs unravel functionally and clinically relevant interactors for genome stability,pgen.1010495.s006.xlsx,XRCC2_BioID-PreyGene,2316,131,1.90,7.51e-14,5.93e-11
822,PMC7573158,Evolutionarily Selected Overexpression of the Cytokine BAFF Enhances Mucosal Immune Response Against P. falciparum,Data_Sheet_1.xlsx,IRBCwt_URBCwt-Data_set_S1_Gene_identified_by_RNA_sequencing_significantly_upregulated_and_downregulated_in_iRBCs-WT_compared_to_uRBCs-WT_cut-off_fold_change_0_5,2013,119,1.98,7.56e-14,5.96e-11
823,PMC8917697,Transcriptomic characterization of tissues from patients and subsequent pathway analyses reveal biological pathways that are implicated in spastic ataxia,13578_2022_754_MOESM7_ESM.xlsx,common_RNA-Seq_tissues-LCLs_3,1865,113,2.03,7.57e-14,5.96e-11
824,PMC8917697,Transcriptomic characterization of tissues from patients and subsequent pathway analyses reveal biological pathways that are implicated in spastic ataxia,13578_2022_754_MOESM4_ESM.xlsx,Lymphoblasts-Gene_name,1865,113,2.03,7.57e-14,5.96e-11
825,PMC8957021,Single-cell temporal analysis of natural dengue infection reveals skin-homing lymphocyte expansion one day before defervescence,mmc11.xlsx,Monocytes-Table_S10_Percentages_of_cells_in_populations_of_interest_that_expressed_particular_genes_Related_to_Figures_2C_S3_and_STAR_Methods,670,59,2.95,7.66e-14,6.03e-11
826,PMC3945913,Alkylation Damage by Lipid Electrophiles Targets Functional Protein Systems,supp_M113.032953_mcp.M113.032953,2.xlsx-Table_S2-Unnamed_4,2472,137,1.86,7.76e-14,6.09e-11
827,PMC4570683,Transcriptome analysis of complex I-deficient patients reveals distinct expression programs for subunits and assembly factors of the oxidative phosphorylation system,12864_2015_1883_MOESM3_ESM.xlsx,OXPHOS_cluster-Correlation_0_995942_cluster_7348X,1507,98,2.18,7.79e-14,6.11e-11
828,PMC6854757,m6A modification suppresses ocular melanoma through modulating HINT2 mRNA translation,12943_2019_1088_MOESM9_ESM.csv,Alias,2343,132,1.89,7.83e-14,6.13e-11
829,PMC9895842,Multimodal human thymic profiling reveals trajectories and cellular milieu for T agonist selection,DataSheet_6.csv,gene,2089,122,1.96,7.84e-14,6.13e-11
830,PMC7667372,Single-Cell RNA-Seq Analysis Reveals Microenvironmental Infiltration of Plasma Cells and Hepatocytic Prognostic Markers in HCC With Cirrhosis,Table_3.xlsx,Additional_file2-TableS3_Five_groups_of_genes_with_different_expression_patterns_in_the_differentiation_trajectory_of_B_cell_population,1278,88,2.31,7.84e-14,6.13e-11
831,PMC6557840,Whole-blood transcriptomic signatures induced during immunization by chloroquine prophylaxis and Plasmodium falciparum sporozoites,41598_2019_44924_MOESM2_ESM.xlsx,Protected_I1_D27-GeneSymbol,2473,137,1.86,8.00e-14,6.24e-11
832,PMC9718398,Systematic proximal mapping of the classical RAD51 paralogs unravel functionally and clinically relevant interactors for genome stability,pgen.1010495.s014.xlsx,XRCC2_BioID_HU-PreyGene,1965,117,2.00,8.00e-14,6.24e-11
833,PMC7857060,COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas,mmc5.xlsx,NKV_vs_V--Unnamed_16,2040,120,1.97,8.12e-14,6.32e-11
834,PMC7569686,Peripheral Blood RNA Sequencing Unravels a Differential Signature of Coding and Noncoding Genes by Types of Kidney Allograft Rejection,mmc3.xlsx,AMR_CMR_DEseq2_coding-name,2065,121,1.96,8.13e-14,6.32e-11
835,PMC9950534,Single-cell RNA sequencing identifies a population of human liver-type ILC1s,NIHMS1870503-supplement-2.xlsx,DEGs_cluster_batch_1-Unnamed_0,1794,110,2.06,8.18e-14,6.35e-11
836,PMC5998130,A quantitative mass spectrometry-based approach to monitor the dynamics of endogenous chromatin-associated protein complexes,41467_2018_4619_MOESM13_ESM.xlsx,human_clinical_samples-Gene_Name,2141,124,1.94,8.30e-14,6.43e-11
837,PMC7156053,Zika virus infection differentially affects genome-wide transcription in neuronal cells and myeloid dendritic cells,pone.0231049.s002.xlsx,up-regulated_DEGs_tables-Unnamed_8,2141,124,1.94,8.30e-14,6.43e-11
838,PMC6854757,m6A modification suppresses ocular melanoma through modulating HINT2 mRNA translation,12943_2019_1088_MOESM9_ESM.csv,Gene_names,2217,127,1.92,8.31e-14,6.43e-11
839,PMC8692249,Single-Cell Transcriptome Analysis Reveals RGS1 as a New Marker and Promoting Factor for T-Cell Exhaustion in Multiple Cancers,DataSheet_3.xlsx,CRC_Pre_DEG-Unnamed_0,974,74,2.55,8.32e-14,6.43e-11
840,PMC7455496,Single-cell transcriptomics identifies multiple pathways underlying antitumor function of TCR- and CD8αβ-engineered human CD4+ T cells,aaz7809_Table_S2.xlsx,down_genes_upon_coculture-TCR_CD8_TCR8_CD8,1393,93,2.24,8.35e-14,6.45e-11
841,PMC3945913,Alkylation Damage by Lipid Electrophiles Targets Functional Protein Systems,supp_M113.032953_mcp.M113.032953,2.xlsx-Table_S5-Unnamed_3,1416,94,2.23,8.36e-14,6.45e-11
842,PMC9371615,The EGFR/ErbB inhibitor neratinib modifies the neutrophil phosphoproteome and promotes apoptosis and clearance by airway macrophages,Table_1.xlsx,Phosphopeptides_detected-Gene_name,1603,102,2.13,8.43e-14,6.49e-11
843,PMC10165782,Identification of potential resistance mechanisms and therapeutic targets for the relapse of BCMA CAR-T therapy in relapsed/refractory multiple myeloma through single-cell sequencing,40164_2023_402_MOESM7_ESM.csv,Unnamed_0,1486,97,2.19,8.56e-14,6.58e-11
844,PMC9051620,Histone H3K4me3 breadth in hypoxia reveals endometrial core functions and stress adaptation linked to endometriosis,mmc5.xlsx,A_DiffB_q_e-10_ESF_ESFhyp_DOWN-Gene_symbol,2269,129,1.91,8.60e-14,6.60e-11
845,PMC9532436,Identification of distinct functional thymic programming of fetal and pediatric human γδ thymocytes via single-cell analysis,41467_2022_33488_MOESM4_ESM.xlsx,Supplementary_Table_1-Unnamed_4,2269,129,1.91,8.60e-14,6.60e-11
846,PMC10126311,Integrating single‐cell RNA sequencing with spatial transcriptomics reveals an immune landscape of human myometrium during labour,CTM2-13-e1234-s005.xlsx,Table_S4-Unnamed_21,615,56,3.05,8.70e-14,6.67e-11
847,PMC7517826,A single-cell survey of cellular hierarchy in acute myeloid leukemia,13045_2020_941_MOESM14_ESM.xlsx,P11-Unnamed_0,1557,100,2.15,8.84e-14,6.77e-11
848,PMC9246868,An infection-induced oxidation site regulates legumain processing and tumor growth,NIHMS1778911-supplement-Supplementary_dataset_1.xlsx,All_Prot__Abundance_Data-PROTEIN,1724,107,2.08,8.98e-14,6.87e-11
849,PMC9753996,A FOXO1-dependent transcription network is a targetable vulnerability of mantle cell lymphomas,jci-132-160767-s182.xlsx,EBF1_associated-A1BG,1749,108,2.07,9.28e-14,7.09e-11
850,PMC8590018,An integrative proteomics method identifies a regulator of translation during stem cell maintenance and differentiation,41467_2021_26879_MOESM6_ESM.xlsx,Table_3-1-Gene_names,2019,119,1.98,9.31e-14,7.10e-11
851,PMC7942016,Genetic variation and microRNA targeting of A-to-I RNA editing fine tune human tissue transcriptomes,13059_2021_2287_MOESM10_ESM.xlsx,Table_S9-Gene,2044,120,1.97,9.32e-14,7.11e-11
852,PMC6742760,A high-resolution 3D epigenomic map reveals insights into the creation of the prostate cancer transcriptome,41467_2019_12079_MOESM7_ESM.xlsx,Data_S5C-Unnamed_1,2478,137,1.85,9.35e-14,7.11e-11
853,PMC8010670,Single Cell Analysis of Blood Mononuclear Cells Stimulated Through Either LPS or Anti-CD3 and Anti-CD28,Table_5.XLSX,CD8T_Naive_AntiCD3-Unnamed_0,2478,137,1.85,9.35e-14,7.11e-11
854,PMC8363470,A monocyte/dendritic cell molecular signature of SARS-CoV-2-related multisystem inflammatory syndrome in children with severe myocarditis,mmc3.xlsx,FigS4-Acute-Inf_CoV-2-_vs_CTL-Monocytes_cDCs_pDCs,1282,88,2.30,9.36e-14,7.11e-11
855,PMC6461561,APOBEC Mutagenesis and Copy-Number Alterations Are Drivers of Proteogenomic Tumor Evolution and Heterogeneity in Metastatic Thoracic Tumors,NIHMS1523294-supplement-12.xlsx,RA003_Protein-gene,2375,133,1.88,9.56e-14,7.25e-11
856,PMC8010670,Single Cell Analysis of Blood Mononuclear Cells Stimulated Through Either LPS or Anti-CD3 and Anti-CD28,Table_5.XLSX,CD4T_Naive_AntiCD3-Unnamed_0,1995,118,1.98,9.60e-14,7.27e-11
857,PMC9502652,Comparative profiling of single-cell transcriptome reveals heterogeneity of tumor microenvironment between solid and acinar lung adenocarcinoma,12967_2022_3620_MOESM5_ESM.xlsx,4_DEGs_mregDCs-4_Differentially_expressed_genes_between_mregDCs_from_solid_and_acinar_samples,998,75,2.52,9.63e-14,7.29e-11
858,PMC6257957,Migration through a small pore disrupts inactive chromatin organization in neutrophil-like cells,12915_2018_608_MOESM2_ESM.xlsx,ST1-hgnc_symbol,1678,105,2.10,9.68e-14,7.31e-11
859,PMC10588020,Dual spatially resolved transcriptomics for human host–pathogen colocalization studies in FFPE tissue sections,13059_2023_3080_MOESM10_ESM.xlsx,cluster3-Unnamed_1,1678,105,2.10,9.68e-14,7.31e-11
860,PMC9333448,Single-cell network biology characterizes cell type gene regulation for drug repurposing and phenotype prediction in Alzheimer’s disease,pcbi.1010287.s008.xlsx,Mic-Gene,1583,101,2.14,9.73e-14,7.33e-11
861,PMC8739441,Intratumor expanded T cell clones can be non-sentinel lymph node derived in breast cancer revealed by single-cell immune profiling,jitc-2021-003325supp009.xlsx,Table_S4-Table_S4_Differentially_expressed_genes_between_T_cell_clusters,1238,86,2.33,9.73e-14,7.33e-11
862,PMC7923532,Blinatumomab-induced T cell activation at single cell transcriptome resolution,12864_2021_7435_MOESM5_ESM.xlsx,Sheet1-Table_S4_Signature_marker_genes_in_each_T_cluster_in_patient_samples,1536,99,2.16,9.76e-14,7.35e-11
863,PMC10165782,Identification of potential resistance mechanisms and therapeutic targets for the relapse of BCMA CAR-T therapy in relapsed/refractory multiple myeloma through single-cell sequencing,40164_2023_402_MOESM7_ESM.csv,gene,1466,96,2.19,9.78e-14,7.35e-11
864,PMC7212893,Proteins inform survival-based differences in patients with glioblastoma,vdaa039_suppl_supplementary_tables.xlsx,Supplemental_Table_7-Supplemental_Table_7_mRNA-protein_correlation,2350,132,1.88,9.80e-14,7.36e-11
865,PMC10511411,Large T cell clones expressing immune checkpoints increase during multiple myeloma evolution and predict treatment resistance,41467_2023_41562_MOESM5_ESM.xlsx,Hoja1-gene,1449,95,2.21,9.85e-14,7.39e-11
866,PMC9546925,Alzheimer’s disease: insights from a network medicine perspective,41598_2022_20404_MOESM3_ESM.xlsx,attribute-Unnamed_0,1897,114,2.01,9.91e-14,7.42e-11
867,PMC9681209,Global hypo-methylation in a proportion of glioblastoma enriched for an astrocytic signature is associated with increased invasion and altered immune landscape,elife-77335-supp3.xlsx,Naive_T-gene,1848,112,2.03,9.92e-14,7.42e-11
868,PMC9849137,Uncovering the mode of action of engineered T cells in patient cancer organoids,41587_2022_1397_MOESM9_ESM.xlsx,10T_SEvsNE_DEG-Unnamed_0,1513,98,2.17,9.93e-14,7.42e-11
869,PMC2640357,Selecting control genes for RT-QPCR using public microarray data,1471-2105-10-42-S1.xls,Sheet1-bwh,1922,115,2.01,1.00e-13,7.49e-11
870,PMC6257957,Migration through a small pore disrupts inactive chromatin organization in neutrophil-like cells,12915_2018_608_MOESM2_ESM.xlsx,ST1-ext_gene,1679,105,2.10,1.01e-13,7.50e-11
871,PMC9763261,In-depth analysis of alternative splicing landscape in multiple myeloma and potential role of dysregulated splicing factors,41408_2022_759_MOESM9_ESM.xls,Monosomy14-geneSYM,1490,97,2.18,1.01e-13,7.50e-11
872,PMC9345398,"Screening of cell‐virus, cell‐cell, gene‐gene crosstalk among animal kingdom at single cell resolution",CTM2-12-e886-s007.xlsx,Peacock-PBMC-Gene,2147,124,1.94,1.01e-13,7.55e-11
873,PMC10356953,A spatially anchored transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease,41467_2023_38975_MOESM4_ESM.xlsx,Suppl_Fig_11C_DEG_IMM-genes,2122,123,1.94,1.02e-13,7.59e-11
874,PMC10356953,A spatially anchored transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease,41467_2023_38975_MOESM4_ESM.xlsx,Suppl_Fig_11C_DEG_IMM-Unnamed_0,2122,123,1.94,1.02e-13,7.59e-11
875,PMC6257957,Migration through a small pore disrupts inactive chromatin organization in neutrophil-like cells,12915_2018_608_MOESM2_ESM.xlsx,ST1-ens_gene_id,1680,105,2.09,1.05e-13,7.75e-11
876,PMC10352330,Context-defined cancer co-dependency mapping identifies a functional interplay between PRC2 and MLL-MEN1 complex in lymphoma,41467_2023_39990_MOESM6_ESM.xlsx,Fig_S7d-Unnamed_20,1973,117,1.99,1.06e-13,7.85e-11
877,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S4-Unnamed_11,1924,115,2.00,1.08e-13,7.97e-11
878,PMC7227401,Hybrid Stem Cell States: Insights Into the Relationship Between Mammary Development and Breast Cancer Using Single-Cell Transcriptomics,Table_1.XLSX,2-CR_cluster_markers-Cluster_7_markers,2353,132,1.88,1.08e-13,7.97e-11
879,PMC10576371,EGCG inhibits the inflammation and senescence inducing properties of MDA-MB-231 triple-negative breast cancer (TNBC) cells-derived extracellular vesicles in human adipose-derived mesenchymal stem cells,12935_2023_3087_MOESM5_ESM.csv,Alias,2228,127,1.91,1.08e-13,7.98e-11
880,PMC8410861,"Aging, inflammation and DNA damage in the somatic testicular niche with idiopathic germ cell aplasia",41467_2021_25544_MOESM4_ESM.xlsx,marker_genes_DONOR1_filtered-Marker_genes_iNOA_DONOR1_after_filtering_out_poor_quality_cells_as_generated_from_Seurat_FindAllMarkers_function,2251,128,1.91,1.10e-13,8.10e-11
881,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,40-gene,774,64,2.77,1.12e-13,8.24e-11
882,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S55-Table_S55,2278,129,1.90,1.15e-13,8.47e-11
883,PMC9314400,Single-cell transcriptome atlas of the human corpus cavernosum,41467_2022_31950_MOESM7_ESM.xlsx,MAC_DMED_DEGs-Unnamed_0,1153,82,2.38,1.15e-13,8.47e-11
884,PMC8233196,Functional and genomic adaptations of blood monocytes to pregravid obesity during pregnancy,mmc2.xlsx,Classical_Mo_-_cluster_III-Unnamed_0,527,51,3.24,1.16e-13,8.50e-11
885,PMC8209127,PGC-1α mediates a metabolic host defense response in human airway epithelium during rhinovirus infections,41467_2021_23925_MOESM4_ESM.xlsx,Table_2-Unnamed_6,2460,136,1.85,1.20e-13,8.80e-11
886,PMC9314400,Single-cell transcriptome atlas of the human corpus cavernosum,41467_2022_31950_MOESM8_ESM.xlsx,MAC_DMED_DEGs-Unnamed_0,1154,82,2.38,1.21e-13,8.84e-11
887,PMC8042001,Atlas of breast cancer infiltrated B-lymphocytes revealed by paired single-cell RNA-sequencing and antigen receptor profiling,41467_2021_22300_MOESM5_ESM.xlsx,CD14_B-CD14_marker_gene,658,58,2.95,1.22e-13,8.92e-11
888,PMC9399107,scRNA-seq of gastric tumor shows complex intercellular interaction with an alternative T cell exhaustion trajectory,41467_2022_32627_MOESM6_ESM.xlsx,8_myeloid_subsets-gene_name_Mono_FCGR3A,492,49,3.34,1.23e-13,8.96e-11
889,PMC4482623,Rechecking the Centrality-Lethality Rule in the Scope of Protein Subcellular Localization Interaction Networks,pone.0130743.s007.xls,Top_15-Unnamed_10,2409,134,1.86,1.24e-13,9.02e-11
890,PMC4338229,CD14 and Complement Crosstalk and Largely Mediate the Transcriptional Response to Escherichia coli in Human Whole Blood as Revealed by DNA Microarray,pone.0117261.s009.xlsx,Additive-Gene_Symbol,1311,89,2.28,1.24e-13,9.04e-11
891,PMC4761645,CUB-domain-containing protein 1 overexpression in solid cancers promotes cancer cell growth by activating Src family kinases,onc201519x6.xlsx,CDCP1_HEK293-Gene_names,2410,134,1.86,1.28e-13,9.29e-11
892,PMC7678741,Machine Learning Analysis of the Cerebrovascular Thrombi Proteome in Human Ischemic Stroke: An Exploratory Study,Table_1.xlsx,Suppl_Table_S1-GENE,2333,131,1.88,1.30e-13,9.42e-11
893,PMC10212979,Integrative analysis reveals marker genes for intestinal mucosa barrier repairing in clinical patients,mmc6.xlsx,colon_cluster_markers-gene,2004,118,1.97,1.31e-13,9.52e-11
894,PMC10352330,Context-defined cancer co-dependency mapping identifies a functional interplay between PRC2 and MLL-MEN1 complex in lymphoma,41467_2023_39990_MOESM6_ESM.xlsx,Fig_S7d-Unnamed_16,2029,119,1.97,1.31e-13,9.53e-11
