,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
741,PMC9029844,BNT162b2 vaccination enhances interferon-JAK-STAT-regulated antiviral programs in COVID-19 patients infected with the SARS-CoV-2 Beta variant,43856_2022_83_MOESM5_ESM.xlsx,1st_3rd-Gene,2312,151,1.60,7.25e-10,6.35e-7
742,PMC5707088,Altered microRNA profiles during early colon adenoma progression in a porcine model of familial adenomatous polyposis,oncotarget-08-96154-s004.xls,Targets-HG-IEN_vs_LG-IEN-Unnamed_15,1737,122,1.72,7.27e-10,6.35e-7
743,PMC9579712,Large 22q13.3 deletions perturb peripheral transcriptomic and metabolomic profiles in Phelan-McDermid syndrome,mmc4.xlsx,ABC-SW_genes-Genes_positively_associated_with_ABC-SW,1433,106,1.81,7.34e-10,6.41e-7
744,PMC8773395,Differential microRNA expression profile in blood of children with Down syndrome suggests a role in immunological dysfunction,13577_2022_672_MOESM4_ESM.xlsx,NONREDUNDANT_TARGETS-ARTICLE_TITLE,2313,151,1.60,7.48e-10,6.52e-7
745,PMC2873801,Investigation of post-transcriptional gene regulatory networks associated with autism spectrum disorders by microRNA expression profiling of lymphoblastoid cell lines,gm144-S2.XLS,Sheet1-GENE_SYMBOL,1778,124,1.71,7.87e-10,6.85e-7
746,PMC8034465,m6A regulator‐mediated RNA methylation modification patterns are involved in immune microenvironment regulation of periodontitis,JCMM-25-3634-s002.xlsx,table_s11-Table_S11_m6A_related_genes,1605,115,1.76,7.93e-10,6.90e-7
747,PMC3408577,Activation of the AXL Kinase Causes Resistance to EGFR-Targeted Therapy in Lung Cancer,NIHMS382267-supplement-3.xlsx,Downregulated-Gene_Symbol_15,2215,146,1.62,8.24e-10,7.15e-7
748,PMC7176739,Proteasome inhibitor-induced modulation reveals the spliceosome as a specific therapeutic vulnerability in multiple myeloma,41467_2020_15521_MOESM4_ESM.xlsx,1_2_Cluster_allphosphopeptides-Gene_Name,2155,143,1.63,8.33e-10,7.22e-7
749,PMC8385246,Single-cell transcriptomic landscape reveals tumor specific innate lymphoid cells associated with colorectal cancer progression,mmc3.xlsx,ILCs_of_CRC_tissue-Unnamed_7,863,74,2.10,8.45e-10,7.31e-7
750,PMC9618568,Defining cellular complexity in human autosomal dominant polycystic kidney disease by multimodal single cell analysis,41467_2022_34255_MOESM6_ESM.xlsx,DCT-Unnamed_0,1878,129,1.68,8.55e-10,7.38e-7
751,PMC9618568,Defining cellular complexity in human autosomal dominant polycystic kidney disease by multimodal single cell analysis,41467_2022_34255_MOESM4_ESM.xlsx,ICB-Unnamed_0,1703,120,1.73,8.56e-10,7.38e-7
752,PMC10070455,Rewiring of the 3D genome during acquisition of carboplatin resistance in a triple-negative breast cancer patient-derived xenograft,41598_2023_32568_MOESM5_ESM.xlsx,Genes_CRunique-ensgene,2036,137,1.65,8.56e-10,7.38e-7
753,PMC9293955,Immunodeficiency syndromes differentially impact the functional profile of SARS-CoV-2-specific T cells elicited by mRNA vaccination,mmc3.xlsx,Table_S5_CD8_clusters-Unnamed_0,2136,142,1.63,8.61e-10,7.42e-7
754,PMC4746609,The transcriptional regulator network of human inflammatory macrophages is defined by open chromatin,cr20161x7.xlsx,1D_comEw-Unnamed_13,1957,133,1.67,8.63e-10,7.43e-7
755,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM8_ESM.xlsx,CD4T-Gene_symbol,1665,118,1.74,8.71e-10,7.48e-7
756,PMC10265985,Glial dysregulation in the human brain in fragile X-associated tremor/ataxia syndrome,pnas.2300052120.sd01.xlsx,OLII-GeneId,1762,123,1.71,8.86e-10,7.59e-7
757,PMC10265985,Glial dysregulation in the human brain in fragile X-associated tremor/ataxia syndrome,pnas.2300052120.sd07.xlsx,OL_II-GeneId,1762,123,1.71,8.86e-10,7.59e-7
758,PMC8133874,High-dimensional profiling clusters asthma severity by lymphoid and non-lymphoid status,NIHMS1693697-supplement-4.xlsx,Gene_Module_20-ABCB1,418,46,2.70,8.87e-10,7.59e-7
759,PMC8409978,HIV infection drives interferon signaling within intestinal SARS-CoV-2 target cells,jciinsight-6-148920-s202.xlsx,Supplemental_Table_2A-Supplemental_Table_2,2380,154,1.59,8.94e-10,7.64e-7
760,PMC3089486,Isoform-level microRNA-155 target prediction using RNA-seq,supp_gkr042_S2.xls,bothIsoGeneEnrichRegion_0_8-Gene_ID,1020,83,2.00,8.97e-10,7.64e-7
761,PMC3089486,Isoform-level microRNA-155 target prediction using RNA-seq,supp_gkr042_S2.xls,bothisoGene_ifDominant_prop_0_8-Gene_ID,1020,83,2.00,8.97e-10,7.64e-7
762,PMC4746609,The transcriptional regulator network of human inflammatory macrophages is defined by open chromatin,cr20161x8.xlsx,2M_Mb_spec_Ew-Unnamed_13,2238,147,1.61,8.99e-10,7.65e-7
763,PMC10160047,Re-convolving the compositional landscape of primary and recurrent glioblastoma reveals prognostic and targetable tissue states,41467_2023_38186_MOESM8_ESM.xlsx,top_markers-Tcell,145,25,4.23,9.00e-10,7.65e-7
764,PMC4635978,Spatio-temporal regulation of circular RNA expression during porcine embryonic brain development,13059_2015_801_MOESM1_ESM.xls,Cortex_circRNAs-Host_gene_name,1821,126,1.70,9.05e-10,7.68e-7
765,PMC10585045,Characterizing the influence of various antimicrobials used for metaphylaxis against bovine respiratory disease on host transcriptome responses,Table_3.XLSX,edgeR_TILD_T2-List_of_differentially_expressed_genes_DEGs_identified_by_edgeR_for_TILD_vs_NC_at_T2_FDR_0_1,1091,87,1.96,9.05e-10,7.68e-7
766,PMC7730811,Global hypermethylation of intestinal epithelial cells is a hallmark feature of neonatal surgical necrotizing enterocolitis,13148_2020_983_MOESM1_ESM.xlsx,Table_S14-Unnamed_7,1979,134,1.66,9.29e-10,7.87e-7
767,PMC9813260,A Bayesian model for unsupervised detection of RNA splicing based subtypes in cancers,41467_2022_35369_MOESM8_ESM.xlsx,Cluster_3-Gene,831,72,2.12,9.33e-10,7.89e-7
768,PMC10070455,Rewiring of the 3D genome during acquisition of carboplatin resistance in a triple-negative breast cancer patient-derived xenograft,41598_2023_32568_MOESM5_ESM.xlsx,Genes_CRunique-symbol,2039,137,1.65,9.43e-10,7.97e-7
769,PMC9529122,Enhanced ZNF521 expression induces an aggressive phenotype in human ovarian carcinoma cell lines,pone.0274785.s002.xlsx,S1_Table-S1A_Table_Differentially_expressed_genes_in_HeyA8_overexpressin_ZNF521_vs_HeyA8_control_cells,1881,129,1.68,9.46e-10,7.98e-7
770,PMC10323426,Non-coding RNAs from seminal plasma extracellular vesicles and success of live birth among couples undergoing fertility treatment,Table1.XLSX,Table_S3-Unnamed_3,1365,102,1.83,9.48e-10,7.99e-7
771,PMC8906552,"Circular RNAs exhibit limited evidence for translation, or translation regulation of the mRNA counterpart in terminal hematopoiesis",supp_078754.121_Supplemental_Table_S4.xlsx,riboCLR_Mk-Gene_ID,1421,105,1.81,9.53e-10,8.01e-7
772,PMC4756407,Widespread RNA binding by chromatin-associated proteins,13059_2016_878_MOESM3_ESM.xlsx,clusters_txt-clus3,1421,105,1.81,9.53e-10,8.01e-7
773,PMC7505844,Single-cell sequencing reveals clonal expansions of pro-inflammatory synovial CD8 T cells expressing tissue-homing receptors in psoriatic arthritis,41467_2020_18513_MOESM5_ESM.xlsx,d_1607_SS2_5_10x_PB_SF_T_cells-gene,2444,157,1.58,9.66e-10,8.10e-7
774,PMC4580625,The Relationship of Immune Cell Signatures to Patient Survival Varies within and between Tumor Types,pone.0138726.s006.xlsx,Immune_molecular_modules-ITGA6_mod,94,20,5.22,9.70e-10,8.13e-7
775,PMC3188798,Genomewide characterization of non-polyadenylated RNAs,gb-2011-12-2-r16-S10.XLSX,list_of_bimorphic_genes_in_both-Gene,832,72,2.12,9.83e-10,8.23e-7
776,PMC9525123,TDO2+ myofibroblasts mediate immune suppression in malignant transformation of squamous cell carcinoma,jci-132-157649-s090.xlsx,S4_DEGs-Unnamed_6,1902,130,1.68,9.90e-10,8.27e-7
777,PMC9940314,Single-cell RNA sequencing reveals the immune microenvironment and signaling networks in cystitis glandularis,Table_2.xlsx,T_cells-gene,449,48,2.62,1.00e-9,8.34e-7
778,PMC7923532,Blinatumomab-induced T cell activation at single cell transcriptome resolution,12864_2021_7435_MOESM5_ESM.xlsx,Sheet1-Table_S4_Signature_marker_genes_in_each_T_cluster_in_patient_samples,1536,111,1.77,1.03e-9,8.59e-7
779,PMC8546542,Modulation of the Host Cell Transcriptome and Epigenome by Fusobacterium nucleatum,mbio.02062,21-st001.xls-SupplementaryFile1-HCAE_Fn23726_only_downregulated_DE_genes,884,75,2.08,1.03e-9,8.59e-7
780,PMC8385246,Single-cell transcriptomic landscape reveals tumor specific innate lymphoid cells associated with colorectal cancer progression,mmc3.xlsx,ILCs_of_CRC_tissue-Unnamed_0,867,74,2.09,1.04e-9,8.62e-7
781,PMC8599450,Determinants of anti-PD-1 response and resistance in clear cell renal cell carcinoma,mmc5.xlsx,JR_published_signatures-Unnamed_5,204,30,3.61,1.04e-9,8.62e-7
782,PMC9293955,Immunodeficiency syndromes differentially impact the functional profile of SARS-CoV-2-specific T cells elicited by mRNA vaccination,mmc3.xlsx,Table_S5_CD8_clusters-gene,2122,141,1.63,1.04e-9,8.64e-7
783,PMC9459094,Characterizing the molecular heterogeneity of clear cell renal cell carcinoma subgroups classified by miRNA expression profile,Table1.XLSX,Supplementary_Table_6-Unnamed_21,1184,92,1.91,1.04e-9,8.64e-7
784,PMC9205630,Single-Cell RNA and ATAC Sequencing Reveal Hemodialysis-Related Immune Dysregulation of Circulating Immune Cell Subpopulations,Table_4.xlsx,CD8_TCM_diff-gene_name,1148,90,1.92,1.05e-9,8.67e-7
785,PMC9151768,Cellular and genetic drivers of RNA editing variation in the human brain,41467_2022_30531_MOESM7_ESM.xlsx,SpliceAI-Gene_symbol,2284,149,1.60,1.06e-9,8.79e-7
786,PMC10323426,Non-coding RNAs from seminal plasma extracellular vesicles and success of live birth among couples undergoing fertility treatment,Table1.XLSX,Table_S3-Unnamed_1,1368,102,1.83,1.07e-9,8.81e-7
787,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S4-Unnamed_11,1924,131,1.67,1.07e-9,8.81e-7
788,PMC8607722,Single-cell transcriptome identifies molecular subtype of autism spectrum disorder impacted by de novo loss-of-function variants regulating glial cells,40246_2021_368_MOESM3_ESM.xlsx,DE-MTG-Unnamed_10,2163,143,1.62,1.07e-9,8.81e-7
789,PMC7802940,Identification of biomarkers and construction of a microRNA‑mRNA regulatory network for clear cell renal cell carcinoma using integrated bioinformatics analysis,pone.0244394.s006.xls,GeneSymbol-All_targets,2063,138,1.64,1.07e-9,8.83e-7
790,PMC9853064,Single-cell transcriptomics reveals striking heterogeneity and functional organization of dendritic and monocytic cells in the bovine mesenteric lymph node,DataSheet_2.xlsx,c16-gene,902,76,2.07,1.08e-9,8.83e-7
791,PMC10293012,Phenotypic diversity of T cells in human primary and metastatic brain tumors revealed by multiomic interrogation,43018_2023_566_MOESM2_ESM.xlsx,1B-Unnamed_7,1406,104,1.81,1.10e-9,9.02e-7
792,PMC10353942,Human microglia show unique transcriptional changes in Alzheimer’s disease,43587_2023_424_MOESM4_ESM.xlsx,DEGs_cluster_to_all-Unnamed_6,1691,119,1.73,1.11e-9,9.07e-7
793,PMC7417788,A human circulating immune cell landscape in aging and COVID-19,13238_2020_762_MOESM2_ESM.xls,Supplementary_Table_5B-Unnamed_1,903,76,2.06,1.13e-9,9.23e-7
794,PMC9339154,FASN inhibitor TVB-3166 prevents S-acylation of the spike protein of human coronaviruses,mmc3.xlsx,Acyl-RAC_VeroE6-Unnamed_1,2286,149,1.60,1.13e-9,9.23e-7
795,PMC3408847,Interpreting cancer genomes using systematic host perturbations by tumour virus proteins,NIHMS383718-supplement-12.xlsx,Transposon_candidates_TC-HGNC_Symbol,1351,101,1.83,1.14e-9,9.27e-7
796,PMC9121553,"Connecting DCX, COMT and FMR1 in social behavior and cognitive impairment",12993_2022_191_MOESM2_ESM.xlsx,FMR1_POS-Workbook_2_FMR1_positive_correlates,542,54,2.44,1.14e-9,9.31e-7
797,PMC3188798,Genomewide characterization of non-polyadenylated RNAs,gb-2011-12-2-r16-S9.XLSX,H9_Bimorphic-Gene_1,1501,109,1.78,1.15e-9,9.33e-7
798,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc5.xlsx,Mac_subcluster_6-Gene-ID,1558,112,1.76,1.15e-9,9.36e-7
799,PMC10000275,Characteristics of circulating small noncoding RNAs in plasma and serum during human aging,AGM2-6-35-s006.xlsx,hsa-miR-206-target_ensembl,2226,146,1.61,1.16e-9,9.39e-7
800,PMC5896562,Transcription elongation factors represent in vivo cancer dependencies in glioblastoma,NIHMS882515-supplement-Supp_Table_4.xlsx,GSEA_Genesets_Analyzed-SOD2,1445,106,1.80,1.17e-9,9.47e-7
801,PMC8483338,The HTLV-1 viral oncoproteins Tax and HBZ reprogram the cellular mRNA splicing landscape,ppat.1009919.s010.xlsx,9-ASEs_detected_in_HTLV-1_carriers_of_the_Japanese_cohort,2267,148,1.60,1.17e-9,9.52e-7
802,PMC6224081,Substrate-independent immunomodulatory characteristics of mesenchymal stem cells in three-dimensional culture,pone.0206811.s005.xlsx,Common_3D_UP_KEGG-Unnamed_5,870,74,2.09,1.21e-9,9.76e-7
803,PMC7786910,"N6-methyladenosine dynamics in neurodevelopment and aging, and its potential role in Alzheimer’s disease",13059_2020_2249_MOESM7_ESM.xlsx,diff_up_old_human-SYMBOL,939,78,2.04,1.21e-9,9.79e-7
804,PMC8316550,The trans-omics landscape of COVID-19,41467_2021_24482_MOESM8_ESM.xlsx,Supplementary_Data5_1-Unnamed_1,654,61,2.29,1.23e-9,9.91e-7
805,PMC4077055,Comparative expression profiles of microRNA in left and right atrial appendages from patients with rheumatic mitral valve disease exhibiting sinus rhythm or atrial fibrillation,1479-5876-12-90-S3.xls,pathway-test_mirna-GO-Gene_Name,888,75,2.07,1.26e-9,0.00000102
806,PMC7793929,Systematic Pharmacology and GEO Database Mining Revealed the Therapeutic Mechanism of Xuefu Zhuyu Decoration for Atherosclerosis Cardiovascular Disease,Table_1.XLSX,Table_S3-Unnamed_2,575,56,2.39,1.28e-9,0.00000103
807,PMC7171491,Analysis of Differentially Expressed Genes in a Chinese Cohort of Esophageal Squamous Cell Carcinoma,jcav11p3783s2.xlsx,CvsD-GeneName,2230,146,1.61,1.31e-9,0.00000105
808,PMC7171491,Analysis of Differentially Expressed Genes in a Chinese Cohort of Esophageal Squamous Cell Carcinoma,jcav11p3783s2.xlsx,CvsD-Gene_id,2230,146,1.61,1.31e-9,0.00000105
809,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_5_ddac043.xlsx,T-cell-gene,1448,106,1.80,1.31e-9,0.00000105
810,PMC8830683,Super interactive promoters provide insight into cell type-specific regulatory networks in blood lineage cell types,pgen.1009984.s033.xlsx,nCD4_SIPs-ENSEMBL_GENEID,958,79,2.02,1.31e-9,0.00000105
811,PMC9869610,Early peripheral blood gene expression associated with good and poor 90-day ischemic stroke outcomes,12974_2022_2680_MOESM5_ESM.xlsx,ST1_Per_Gene_Analysis_Results-Unnamed_1,2455,157,1.57,1.33e-9,0.00000107
812,PMC9399107,scRNA-seq of gastric tumor shows complex intercellular interaction with an alternative T cell exhaustion trajectory,41467_2022_32627_MOESM6_ESM.xlsx,NK_NKT_and_γδT_subsets-gene_name_αβ_T,483,50,2.54,1.34e-9,0.00000107
813,PMC9478865,Integrative analysis of synovial sarcoma transcriptome reveals different types of transcriptomic changes,DataSheet2.CSV,Supplementary_Table_S2_Differentially_alternative_spliced_genes,2415,155,1.57,1.37e-9,0.00000110
814,PMC7505844,Single-cell sequencing reveals clonal expansions of pro-inflammatory synovial CD8 T cells expressing tissue-homing receptors in psoriatic arthritis,41467_2020_18513_MOESM5_ESM.xlsx,e_5_10x_Expanded_T_cell_clones-gene,1356,101,1.83,1.39e-9,0.00000110
815,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S4-Unnamed_9,1659,117,1.73,1.40e-9,0.00000111
816,PMC8197658,Zinc Finger Protein SALL4 Functions through an AT-Rich Motif to Regulate Gene Expression,NIHMS1703954-supplement-Table_S4.xls,Sheet1-Table_S4_List_of_differentially_expressed_genes_near_which_SALL4_CUT_RUN_peaks_were_annotated_related_to_Figure_3,395,44,2.73,1.43e-9,0.00000113
817,PMC1260016,Comparison of the gene expression profile of undifferentiated human embryonic stem cell lines and differentiating embryoid bodies,1471-213X-5-22-S6.xls,Recovered_Sheet1-Unnamed_0,2355,152,1.58,1.43e-9,0.00000114
818,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_5_ddac043.xlsx,T-cell-ensembl_id,1432,105,1.80,1.46e-9,0.00000116
819,PMC7049906,Tissue alarmins and adaptive cytokine induce dynamic and distinct transcriptional responses in tissue-resident intraepithelial cytotoxic T lymphocytes,mmc12.xlsx,DEG_IFNb-Unnamed_37,739,66,2.19,1.47e-9,0.00000117
820,PMC6224081,Substrate-independent immunomodulatory characteristics of mesenchymal stem cells in three-dimensional culture,pone.0206811.s005.xlsx,Common_3D_UP_KEGG-Unnamed_2,874,74,2.08,1.48e-9,0.00000117
821,PMC10319889,Prediction of hub genes and key pathways associated with the radiation response of human hematopoietic stem/progenitor cells using integrated bioinformatics methods,41598_2023_37981_MOESM2_ESM.xlsx,Supplementary_Table_1-Unnamed_8,1797,124,1.69,1.51e-9,0.00000119
822,PMC3287192,FANCJ coordinates two pathways that maintain epigenetic stability at G-quadruplex DNA,supp_gkr868_nar-01809-d-2011-File010.xls,Set_A_fancj_wrnblm-Gene_Symbol,1994,134,1.65,1.51e-9,0.00000119
823,PMC10000275,Characteristics of circulating small noncoding RNAs in plasma and serum during human aging,AGM2-6-35-s006.xlsx,hsa-miR-206-target_symbol,2235,146,1.60,1.52e-9,0.00000120
824,PMC10293012,Phenotypic diversity of T cells in human primary and metastatic brain tumors revealed by multiomic interrogation,43018_2023_566_MOESM2_ESM.xlsx,1B-Supplementary_Table_1B_CD8_cluster-specific_genes_related_to_Fig_1,1415,104,1.80,1.56e-9,0.00000123
825,PMC9618568,Defining cellular complexity in human autosomal dominant polycystic kidney disease by multimodal single cell analysis,41467_2022_34255_MOESM6_ESM.xlsx,TAL2-Unnamed_0,2440,156,1.57,1.57e-9,0.00000123
826,PMC9476622,Integrative multi-omics database (iMOMdb) of Asian pregnant women,supplementary_table_s2_ddac079.xlsx,Table_S2-Table_S2_Annotation_of_2_561_ethnicity_hotspot_genes,2379,153,1.58,1.59e-9,0.00000125
827,PMC8421363,A single-cell atlas of liver metastases of colorectal cancer reveals reprogramming of the tumor microenvironment in response to preoperative chemotherapy,41421_2021_312_MOESM4_ESM.xlsx,Table_S3d_DEGs_T_and_NK_Cells-Table_S3d_DEGs_of_T_and_NK_cell_types,2420,155,1.57,1.59e-9,0.00000125
828,PMC3908920,Aberrantly Expressed lncRNAs in Primary Varicose Great Saphenous Veins,pone.0086156.s002.xls,Blood_Hyperp_vs_Blood_Control_d-Unnamed_34,691,63,2.24,1.59e-9,0.00000125
829,PMC3472249,Nuclear Factor kappa B is central to Marek’s Disease herpesvirus induced neoplastic transformation of CD30 expressing lymphocytes in-vivo,1752-0509-6-123-S2.xls,miRNA_Target_Prediction-Predicted_Target_Gene_Symbol,1304,98,1.84,1.60e-9,0.00000125
830,PMC4746609,The transcriptional regulator network of human inflammatory macrophages is defined by open chromatin,cr20161x8.xlsx,2P_MTPP_spec_Ew-Unnamed_13,1663,117,1.73,1.61e-9,0.00000126
831,PMC10352330,Context-defined cancer co-dependency mapping identifies a functional interplay between PRC2 and MLL-MEN1 complex in lymphoma,41467_2023_39990_MOESM6_ESM.xlsx,Fig_4e-Figure_4e,2298,149,1.59,1.62e-9,0.00000127
832,PMC9813260,A Bayesian model for unsupervised detection of RNA splicing based subtypes in cancers,41467_2022_35369_MOESM8_ESM.xlsx,Background_3-Gene,1231,94,1.87,1.63e-9,0.00000127
833,PMC8437838,Identification of TIA1 mRNA targets during human neuronal development,11033_2021_6634_MOESM2_ESM.xlsx,hESC_targets-Gene,2339,151,1.58,1.63e-9,0.00000127
834,PMC5865691,Luminal breast cancer-specific circular RNAs uncovered by a novel tool for data analysis,oncotarget-09-14580-s004.xlsx,Table_4-Unnamed_2,1606,114,1.74,1.65e-9,0.00000128
835,PMC9121553,"Connecting DCX, COMT and FMR1 in social behavior and cognitive impairment",12993_2022_191_MOESM1_ESM.xlsx,Sheet5-Unnamed_1,579,56,2.37,1.65e-9,0.00000128
836,PMC6153424,Genetic and Epigenetic Perturbations by DNMT3A-R882 Mutants Impaired Apoptosis through Augmentation of PRDX2 in Myeloid Leukemia Cells,mmc2.xlsx,Dataset_2-Unnamed_4,1977,133,1.65,1.66e-9,0.00000129
837,PMC10265985,Glial dysregulation in the human brain in fragile X-associated tremor/ataxia syndrome,pnas.2300052120.sd09.xlsx,OL_I-GeneId,1492,108,1.78,1.66e-9,0.00000129
838,PMC3638713,Candidate cancer-targeting agents identified by expression-profiling arrays,OTT-6-447-S4.xml.xls,t-test_p-value_threshold_0_05-Unnamed_122,2401,154,1.57,1.66e-9,0.00000129
839,PMC9486302,Comprehensive analysis and validation of novel immune and vascular remodeling related genes signature associated with drug interactions in pulmonary arterial hypertension,Table1.xlsx,Table_S3-Unnamed_1,692,63,2.23,1.69e-9,0.00000130
840,PMC3459422,The gene expression profiles of induced pluripotent stem cells (iPSCs) generated by a non-integrating method are more similar to embryonic stem cells than those of iPSCs generated by an integrating method,gmb-35-3-693-suppl1.xls,genes_differential_expressed-Unnamed_119,2443,156,1.57,1.71e-9,0.00000132
841,PMC7324591,Tumor invasion in draining lymph nodes is associated with Treg accumulation in breast cancer patients,41467_2020_17046_MOESM4_ESM.xlsx,T_1800-Unnamed_7,1588,113,1.74,1.72e-9,0.00000132
842,PMC10119302,Anti-PD-1 therapy achieves favorable outcomes in HBV-positive non-liver cancer,41389_2023_468_MOESM8_ESM.xlsx,Table_S7-Unnamed_9,2464,157,1.56,1.73e-9,0.00000133
843,PMC7341754,Integrated multiomics analysis of hepatoblastoma unravels its heterogeneity and provides novel druggable targets,41698_2020_125_MOESM1_ESM.xlsx,S_Data_S5-Unnamed_3,1362,101,1.82,1.75e-9,0.00000135
844,PMC5464771,Different TCR-induced T lymphocyte responses are potentiated by stiffness with variable sensitivity,elife-23190-fig1.xlsx,Venn_analysis_-_down-regulated-802_common_elements_in_6_4_kPa_and_100_kPa,533,53,2.44,1.76e-9,0.00000135
845,PMC9121553,"Connecting DCX, COMT and FMR1 in social behavior and cognitive impairment",12993_2022_191_MOESM1_ESM.xlsx,Sheet5-Unnamed_3,580,56,2.37,1.76e-9,0.00000135
846,PMC9279430,Single cell sequencing identifies clonally expanded synovial CD4+ TPH cells expressing GPR56 in rheumatoid arthritis,41467_2022_31519_MOESM6_ESM.xlsx,Supplementary_Data_3-Unnamed_7,1880,128,1.67,1.76e-9,0.00000135
847,PMC4426843,Bias in microRNA functional enrichment analysis,supp_btv023_supplementary_table_3.xls,CLIP_Targets-Munch,1685,118,1.72,1.77e-9,0.00000135
848,PMC5953555,GRID-seq reveals the global RNA-chromatin interactome,NIHMS901250-supplement-dataset_2.xlsx,Sheet1-Unnamed_1,947,78,2.02,1.78e-9,0.00000136
849,PMC5953555,GRID-seq reveals the global RNA-chromatin interactome,NIHMS901250-supplement-dataset_1.xlsx,MM_1S-Unnamed_1,947,78,2.02,1.78e-9,0.00000136
850,PMC8692249,Single-Cell Transcriptome Analysis Reveals RGS1 as a New Marker and Promoting Factor for T-Cell Exhaustion in Multiple Cancers,DataSheet_2.xlsx,HCC_CD8-gene,982,80,2.00,1.78e-9,0.00000136
851,PMC3583219,Transcriptomic analysis of the stress response to weaning at housing in bovine leukocytes using RNA-seq technology,1471-2164-13-250-S2.xls,Day_7-Human_Ensembl_Gene_ID,1071,85,1.95,1.82e-9,0.00000139
852,PMC7049906,Tissue alarmins and adaptive cytokine induce dynamic and distinct transcriptional responses in tissue-resident intraepithelial cytotoxic T lymphocytes,mmc16.xlsx,IL15_Epi__-_NA-SYMBOL,2080,138,1.63,1.84e-9,0.00000140
853,PMC7823074,Impact of Intermediate Hyperglycemia and Diabetes on Immune Dysfunction in Tuberculosis,ciaa751_suppl_supplementary_table_3.xlsx,Down-reg_in_DM-TB-Gene_Symbol,1457,106,1.78,1.84e-9,0.00000140
854,PMC6579486,"SCAF4 and SCAF8, mRNA Anti-Terminator Proteins",mmc2.xlsx,IpA_mRNA-Seq-hg38_symbol,661,61,2.26,1.85e-9,0.00000141
855,PMC6579486,"SCAF4 and SCAF8, mRNA Anti-Terminator Proteins",mmc2.xlsx,IpA_3Seq-hg38_symbol,661,61,2.26,1.85e-9,0.00000141
856,PMC5300904,Human Pancreatic β Cell lncRNAs Control Cell-Specific Regulatory Networks,mmc6.xlsx,Gene_sets-Unnamed_4,2323,150,1.58,1.86e-9,0.00000141
857,PMC7049906,Tissue alarmins and adaptive cytokine induce dynamic and distinct transcriptional responses in tissue-resident intraepithelial cytotoxic T lymphocytes,mmc12.xlsx,DEG_IFNb-Unnamed_30,727,65,2.19,1.89e-9,0.00000143
858,PMC4431685,Differential Genes Expression between Fertile and Infertile Spermatozoa Revealed by Transcriptome Analysis,pone.0127007.s007.xlsx,Three_group_comparison_5000_set-Unnamed_1,2041,136,1.63,1.90e-9,0.00000144
859,PMC6721172,Integrating genome-wide co-association and gene expression to identify putative regulators and predictors of feed efficiency in pigs,12711_2019_490_MOESM3_ESM.xls,Full1-Gene_Symbol,862,73,2.08,1.91e-9,0.00000144
860,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S35-Table_S35,1553,111,1.75,1.93e-9,0.00000145
861,PMC6224081,Substrate-independent immunomodulatory characteristics of mesenchymal stem cells in three-dimensional culture,pone.0206811.s005.xlsx,Plga-3D-UP-KEGG-Unnamed_5,984,80,1.99,1.96e-9,0.00000147
862,PMC4053808,Whole-genome analysis of 5-hydroxymethylcytosine and 5-methylcytosine at base resolution in the human brain,gb-2014-15-3-r49-S10.xlsx,lev4-Gene,1384,102,1.81,2.00e-9,0.00000150
863,PMC9870992,TRIM24 controls induction of latent HIV-1 by stimulating transcriptional elongation,42003_2023_4484_MOESM4_ESM.xlsx,TFII-I_shRNA_DEG-Gene_ID,2346,151,1.58,2.01e-9,0.00000151
864,PMC8188357,Exosomal circ_0088300 Derived From Cancer-Associated Fibroblasts Acts as a miR-1305 Sponge and Promotes Gastric Carcinoma Cell Tumorigenesis,Table_7.XLSX,cutoff_-0_03_2351_genes-Target_gene,2285,148,1.59,2.02e-9,0.00000151
865,PMC7721904,Global immune characterization of HBV/HCV-related hepatocellular carcinoma identifies macrophage and T-cell subsets associated with disease progression,41421_2020_214_MOESM2_ESM.xlsx,3_CD8_T_cells-Gene,812,70,2.11,2.02e-9,0.00000151
866,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S6-Unnamed_7,2083,138,1.62,2.02e-9,0.00000151
867,PMC9702864,Transcriptional differences between coronavirus disease 2019 and bacterial sepsis,12985_2022_1930_MOESM3_ESM.xlsx,both_down-gene_id,1806,124,1.68,2.05e-9,0.00000153
