,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
771,PMC8377244,Landscape and Dynamics of the Transcriptional Regulatory Network During Natural Killer Cell Differentiation,mmc12.xlsx,RUNX_binding_gene-Table_S2_Transcription_factor-binding_genes,1300,132,2.18,2.40e-18,2.02e-15
772,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,14-gene,1110,119,2.30,2.42e-18,2.03e-15
773,PMC6986093,A comparison of curated gene sets versus transcriptomics-derived gene signatures for detecting pathway activation in immune cells,12859_2020_3366_MOESM3_ESM.xlsx,GenesCommonToAllSigs-ADA,997,111,2.39,2.51e-18,2.10e-15
774,PMC5263239,MLL-AF4 Spreading Identifies Binding Sites that Are Distinct from Super-Enhancers and that Govern Sensitivity to DOT1L Inhibition in Leukemia,mmc2.xls,SEM_siMLL-AF4-MLL-AF4_gene_targets_with_decrease_in_MLL-AF4_ChIP-seq_signal_2198_unique,2022,178,1.89,2.53e-18,2.12e-15
775,PMC5472579,TGF-beta/atRA-induced Tregs express a selected set of microRNAs involved in the repression of transcripts related to Th17 differentiation,41598_2017_3456_MOESM2_ESM.xls,default-Gene_Symbol,2039,179,1.89,2.61e-18,2.18e-15
776,PMC4886650,Transcriptome Signatures Reveal Rapid Induction of Immune-Responsive Genes in Human Memory CD8+ T Cells,srep27005-s2.xls,Differential_genes_24hr-Unnamed_0,1530,147,2.07,2.80e-18,2.34e-15
777,PMC8497824,T-BET and EOMES Accelerate and Enhance Functional Differentiation of Human Natural Killer Cells,Table_4.xlsx,Stage_5_T-BET_vs_Ctrl-Unnamed_1,1170,123,2.26,2.82e-18,2.35e-15
778,PMC5668942,Co-expression networks reveal the tissue-specific regulation of transcription and splicing,supp_gr.216721.116_Supplemental_Data_S2.xlsx,Whole_Blood_IR-TE-CCND3,1484,144,2.09,2.83e-18,2.36e-15
779,PMC8673586,Immunosuppression and outcomes in adult patients with de novo acute myeloid leukemia with normal karyotypes,pnas.2116427118.sd08.xlsx,Sheet1-Cluster_9,1348,135,2.15,2.94e-18,2.44e-15
780,PMC8298514,Oncogenic enhancers drive esophageal squamous cell carcinogenesis and metastasis,41467_2021_24813_MOESM10_ESM.xlsx,Group_3-SYMBOL,1070,116,2.33,2.98e-18,2.48e-15
781,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM5_ESM.xlsx,Sheet1-Gene,1455,142,2.10,3.12e-18,2.59e-15
782,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM5_ESM.xlsx,Sheet1-Gene,1455,142,2.10,3.12e-18,2.59e-15
783,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S52-Table_S52,2394,200,1.80,3.16e-18,2.61e-15
784,PMC4924651,Comparative analysis of human and mouse transcriptomes of Th17 cell priming,oncotarget-07-13416-s005.xlsx,Human_all_time_points-Unnamed_1,973,109,2.41,3.37e-18,2.79e-15
785,PMC8477535,Single-cell RNA sequencing reveals markers of disease progression in primary cutaneous T-cell lymphoma,12943_2021_1419_MOESM20_ESM.xlsx,DEG_Mal_Les_vs_Nonles-Unnamed_0,904,104,2.47,3.41e-18,2.82e-15
786,PMC9162783,Identification of TCR repertoires in asymptomatic COVID-19 patients by single-cell T-cell receptor sequencing,mmc2.xlsx,7-gene,392,63,3.45,3.48e-18,2.87e-15
787,PMC6687507,A Human Liver Cell Atlas reveals Heterogeneity and Epithelial Progenitors,EMS83302-supplement-Suppl_Data_Table_1.xls,Cluster_4-GeneSymbol,2194,188,1.84,3.50e-18,2.89e-15
788,PMC8477535,Single-cell RNA sequencing reveals markers of disease progression in primary cutaneous T-cell lymphoma,12943_2021_1419_MOESM12_ESM.xlsx,C0_TC-1-Unnamed_0,360,60,3.58,3.81e-18,3.13e-15
789,PMC8477535,Single-cell RNA sequencing reveals markers of disease progression in primary cutaneous T-cell lymphoma,12943_2021_1419_MOESM12_ESM.xlsx,C0_TC-1-Gene,360,60,3.58,3.81e-18,3.13e-15
790,PMC8989655,Type I Interferon Transcriptional Network Regulates Expression of Coinhibitory Receptors in Human T cells,NIHMS1777806-supplement-Source_Data_Extended_Data_Fig__4.xlsx,Extended_Data_4b-CD4,1740,160,1.98,4.00e-18,3.28e-15
791,PMC8594918,Intraocular dendritic cells characterize HLA-B27-associated acute anterior uveitis,elife-67396-supp1.xlsx,1e-Supplementary_File_1e_List_of_DE_genes_per_meta_cluster_in_Figure_3,1788,163,1.96,4.03e-18,3.31e-15
792,PMC4073284,Loss of the multifunctional RNA-binding protein RBM47 as a source of selectable metastatic traits in breast cancer,elife02734s003.xlsx,Updated-Unnamed_1,2469,204,1.78,4.30e-18,3.52e-15
793,PMC9722937,Single-cell sequencing shows cellular heterogeneity of cutaneous lesions in lupus erythematosus,41467_2022_35209_MOESM13_ESM.xlsx,dermis-Unnamed_7,1569,149,2.04,4.47e-18,3.65e-15
794,PMC9983144,Altered gene expression in excitatory neurons is associated with Alzheimer's disease and its higher incidence in women,TRC2-9-e12373-s011.xlsx,Table_S27_Mathys_Fem_DEGs-Gene,1663,155,2.00,4.49e-18,3.67e-15
795,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,DLBCLvHCB_SEs-Unnamed_27,644,84,2.80,4.72e-18,3.84e-15
796,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,CLLvHCB_SEs-Unnamed_27,644,84,2.80,4.72e-18,3.84e-15
797,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,FLvHCB_SEs-Unnamed_27,644,84,2.80,4.72e-18,3.84e-15
798,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,BCLvHCB_SEs-Unnamed_27,644,84,2.80,4.72e-18,3.84e-15
799,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc8.xlsx,Table_7_1_Total_B_cells_DEG-Unnamed_5,1048,114,2.34,4.74e-18,3.85e-15
800,PMC9399107,scRNA-seq of gastric tumor shows complex intercellular interaction with an alternative T cell exhaustion trajectory,41467_2022_32627_MOESM6_ESM.xlsx,NK_NKT_and_γδT_subsets-gene_name_NK_XCL1,486,71,3.14,4.97e-18,4.03e-15
801,PMC8042001,Atlas of breast cancer infiltrated B-lymphocytes revealed by paired single-cell RNA-sequencing and antigen receptor profiling,41467_2021_22300_MOESM9_ESM.xlsx,C5-C5_marker_gene,259,50,4.15,4.98e-18,4.03e-15
802,PMC7990708,Fasting-induced FOXO4 blunts human CD4+ T helper cell responsiveness,NIHMS1670119-supplement-1670119_SourceExtDataFig1.xlsx,ED_Fig1b-DE-genes_fast_refed-Unnamed_1,1448,141,2.09,5.14e-18,4.15e-15
803,PMC7990708,Fasting-induced FOXO4 blunts human CD4+ T helper cell responsiveness,NIHMS1670119-supplement-1670119_SourceDataFig1.xlsx,Fig1b-DE-genes_fast_refed-Unnamed_1,1448,141,2.09,5.14e-18,4.15e-15
804,PMC8692249,Single-Cell Transcriptome Analysis Reveals RGS1 as a New Marker and Promoting Factor for T-Cell Exhaustion in Multiple Cancers,DataSheet_3.xlsx,HCC_Pre_DEG-Unnamed_0,289,53,3.94,5.16e-18,4.16e-15
805,PMC5063315,Induced Human Decidual NK-Like Cells Improve Utero-Placental Perfusion in Mice,pone.0164353.s004.xlsx,pNKCD56Dimvs_dNK_and_idNK_CD56D-Gene_Symbol,696,88,2.72,5.17e-18,4.17e-15
806,PMC9849137,Uncovering the mode of action of engineered T cells in patient cancer organoids,41587_2022_1397_MOESM9_ESM.xlsx,common_SE_markers-x,534,75,3.02,5.24e-18,4.21e-15
807,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S48-Table_S48,1667,155,2.00,5.61e-18,4.51e-15
808,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc3.xlsx,Table_2_4_DEG_in_erythrocytes-Table_2_4_Differentially_expressed_genes_in_erythrocytes,1419,139,2.11,5.63e-18,4.52e-15
809,PMC7704697,A molecular cell atlas of the human lung from single cell RNA sequencing,NIHMS1624031-supplement-1624031_Supp_Tab4.xlsx,Cluster_36-CD8_Memory_Effector_T,270,51,4.06,6.06e-18,4.86e-15
810,PMC8692905,Dysregulation of interaction between LOXhigh fibroblast and smooth muscle cells contributes to the pathogenesis of aortic dissection,thnov12p0910s11.xlsx,T_var-Supplementary_Data_Table_10_Variable_genes_within_clusters,1591,150,2.03,6.45e-18,5.17e-15
811,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,3-gene,536,75,3.01,6.49e-18,5.19e-15
812,PMC9800255,Depletion of HIV reservoir by activation of ISR signaling in resting CD4+ T cells,mmc3.xlsx,HIV_neg_Cluster1-gene,524,74,3.04,6.51e-18,5.20e-15
813,PMC9682094,Identification of COVID-19 severity biomarkers based on feature selection on single-cell RNA-Seq data of CD8+ T cells,Table1.XLSX,Effector_T_cell_dataset-Feature_name,204,44,4.64,6.51e-18,5.20e-15
814,PMC10175681,Identification of TREM2-positive tumor-associated macrophages in esophageal squamous cell carcinoma: implication for poor prognosis and immunotherapy modulation,Table_8.xlsx,Supplementary_Table_S8-Supplementary_Table_S8_Significantly_overexpressed_genes_in_each_cell_type_of_melanomas_treated_with_ICB_therapy,712,89,2.69,6.83e-18,5.44e-15
815,PMC5263239,MLL-AF4 Spreading Identifies Binding Sites that Are Distinct from Super-Enhancers and that Govern Sensitivity to DOT1L Inhibition in Leukemia,mmc2.xls,SEM_-_MLL-AF4-All_targets_genes_names_2597_unique,2377,198,1.79,6.91e-18,5.50e-15
816,PMC9350556,HIV-1 Vpr drives a tissue residency-like phenotype during selective infection of resting memory T cells,mmc2.xlsx,DEG_HIV-1WT_IL7_vs_Mock_IL7-Unnamed_1,343,58,3.63,7.05e-18,5.60e-15
817,PMC6314520,A common transcriptomic program acquired in the thymus defines tissue residency of MAIT and NKT subsets,JEM_20181483_TableS2.xls,Table_S2a-Table_S2a_Differentially_expressed_genes_between_MAIT_and_conventional_T_cells_from_the_blood,443,67,3.25,7.39e-18,5.86e-15
818,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM4_ESM.xlsx,Super_enhancers_in_AML11-CLOSEST_GENE,443,67,3.25,7.39e-18,5.86e-15
819,PMC8043114,Dynamic Intracellular Metabolic Cell Signaling Profiles During Ag-Dependent B-Cell Differentiation,Table_8.xlsx,Differentially_expressed_G_P-Unnamed_1,2447,202,1.77,7.48e-18,5.92e-15
820,PMC9996085,Single-cell RNA-seq analysis identifies distinct myeloid cells in a case with encephalitis temporally associated with COVID-19 vaccination,Table_4.xlsx,Sheet_1_-_Supplementary_Table_1-Unnamed_7,1864,167,1.93,7.48e-18,5.92e-15
821,PMC9008048,"PD-L1 and ICOSL discriminate human Secretory and Helper dendritic cells in cancer, allergy and autoimmunity",41467_2022_29516_MOESM20_ESM.xlsx,Sheet1-ScRNAseq_Luminal_Breast_Cancer_DEG_per_cluster,1768,161,1.96,7.67e-18,6.06e-15
822,PMC4143936,Identification of a human neonatal immune-metabolic network associated with bacterial infection,ncomms5649-s3.xls,IRISv4_specific-Ensembl,1244,127,2.19,7.82e-18,6.17e-15
823,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s001.xlsx,9g_Mouse-Unnamed_1,2295,193,1.81,7.85e-18,6.19e-15
824,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM2_ESM.xlsx,Sheet1-Gene,806,96,2.56,7.92e-18,6.22e-15
825,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM2_ESM.xlsx,Sheet1-Gene,806,96,2.56,7.92e-18,6.22e-15
826,PMC9682094,Identification of COVID-19 severity biomarkers based on feature selection on single-cell RNA-Seq data of CD8+ T cells,Table3.XLSX,Effector_T_cell_dataset-Feature_name,205,44,4.61,7.93e-18,6.22e-15
827,PMC9682094,Identification of COVID-19 severity biomarkers based on feature selection on single-cell RNA-Seq data of CD8+ T cells,Table2.XLSX,Effector_T_cell_dataset-Feature,205,44,4.61,7.93e-18,6.22e-15
828,PMC8862024,"Rheumatoid arthritis, systemic lupus erythematosus and primary Sjögren’s syndrome shared megakaryocyte expansion in peripheral blood",annrheumdis-2021-220066supp013.xlsx,CD8T_1-Gene,302,54,3.84,7.98e-18,6.26e-15
829,PMC7953043,Exploration of the Prognostic and Immunotherapeutic Value of B and T Lymphocyte Attenuator in Skin Cutaneous Melanoma,DataSheet_1.xlsx,Table_3-Gene,1304,131,2.16,8.05e-18,6.30e-15
830,PMC9623418,HIV specific CD8+ TRM-like cells in tonsils express exhaustive signatures in the absence of natural HIV control,Table_1.xlsx,S1_Table-Table_S1_Related_to_Figure_1,421,65,3.32,8.12e-18,6.34e-15
831,PMC9623418,HIV specific CD8+ TRM-like cells in tonsils express exhaustive signatures in the absence of natural HIV control,Table_1.xlsx,S1_Table-Unnamed_7,421,65,3.32,8.12e-18,6.34e-15
832,PMC7961017,Circulating mucosal-associated invariant T cells identify patients responding to anti-PD-1 therapy,41467_2021_21928_MOESM4_ESM.xlsx,MAIT_CLUSTERS_FIGURE_3-NOT_ACTIVATED_MAIT,262,50,4.10,8.25e-18,6.43e-15
833,PMC7961017,Circulating mucosal-associated invariant T cells identify patients responding to anti-PD-1 therapy,41467_2021_21928_MOESM4_ESM.xlsx,MAIT_CLUSTERS_FIGURE_3-ACTIVATED_MAIT,262,50,4.10,8.25e-18,6.43e-15
834,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S8-Unnamed_13,1951,172,1.89,1.00e-17,7.81e-15
835,PMC9106650,Proteogenomic characterization of 2002 human cancers reveals pan-cancer molecular subtypes and associated pathways,41467_2022_30342_MOESM9_ESM.xlsx,phospho-protein_correlates-Unnamed_0,2437,201,1.77,1.03e-17,8.01e-15
836,PMC8125900,Longitudinal analysis reveals that delayed bystander CD8+ T cell activation and early immune pathology distinguish severe COVID-19 from mild disease,mmc2.csv,Unnamed_13,115,33,6.17,1.04e-17,8.05e-15
837,PMC6462079,Risk variants disrupting enhancers of TH1 and TREG cells in type 1 diabetes,pnas.1815336116.sd07.xlsx,All-Unnamed_3,1822,164,1.93,1.05e-17,8.11e-15
838,PMC9759758,Radioimmunotherapy‐induced intratumoral changes in cervical squamous cell carcinoma at single‐cell resolution,CAC2-42-1407-s002.xlsx,Supplementary_Table_4-Unnamed_7,1369,135,2.12,1.08e-17,8.38e-15
839,PMC9759758,Radioimmunotherapy‐induced intratumoral changes in cervical squamous cell carcinoma at single‐cell resolution,CAC2-42-1407-s002.xlsx,Supplementary_Table_4-Supplementary_Table_4_Differentially_expressed_genes_of_T_and_NK_subclusters,1369,135,2.12,1.08e-17,8.38e-15
840,PMC5953555,GRID-seq reveals the global RNA-chromatin interactome,NIHMS901250-supplement-dataset_1.xlsx,MM_1S-Unnamed_1,947,106,2.41,1.12e-17,8.62e-15
841,PMC5953555,GRID-seq reveals the global RNA-chromatin interactome,NIHMS901250-supplement-dataset_2.xlsx,Sheet1-Unnamed_1,947,106,2.41,1.12e-17,8.62e-15
842,PMC7993685,Phenotyping of immune and endometrial epithelial cells in endometrial carcinomas revealed by single-cell RNA sequencing,aging-13-202288-s002.xlsx,Treg_Tumor_vs_Para_DEGs-gene,435,66,3.26,1.12e-17,8.62e-15
843,PMC9794516,Multi-OMICs landscape of SARS-CoV-2-induced host responses in human lung epithelial cells,mmc4.xlsx,K-means_clusters-GeneSymbol,2052,178,1.86,1.13e-17,8.72e-15
844,PMC6972755,Recurrent pregnancy loss is associated with a pro-senescent decidual response during the peri-implantation window,42003_2020_763_MOESM3_ESM.xlsx,Supplementary_Data_5-Supplementary_Data_5_Marker_genes_of_endometrial_cell_types_and_subsets,1954,172,1.89,1.17e-17,8.98e-15
845,PMC8520710,Ectopic cervical thymi and no thymic involution until midlife in naked mole rats,ACEL-20-e13477-s003.xlsx,Markers_Mouse_Thy-gene,1744,159,1.96,1.17e-17,9.02e-15
846,PMC8079812,Single-Cell RNA Sequencing Analysis of the Immunometabolic Rewiring and Immunopathogenesis of Coronavirus Disease 2019,DataSheet_2.xlsx,Table_S7-Gene,1401,137,2.10,1.20e-17,9.18e-15
847,PMC7321885,Intratumoral CD4+ T Cells Mediate Anti-tumor Cytotoxicity in Human Bladder Cancer,mmc2.xlsx,CD8FGFBP2-names,976,108,2.38,1.21e-17,9.24e-15
848,PMC5340966,Evolution of transcript modification by N6-methyladenosine in primates,supp_gr.212563.116_Supplemental_Table_S9.xlsx,sTable9_ConservedPeaks-Symbol,2103,181,1.85,1.21e-17,9.24e-15
849,PMC9271696,Revealing the Key MSCs Niches and Pathogenic Genes in Influencing CEP Homeostasis: A Conjoint Analysis of Single-Cell and WGCNA,Table_2.xlsx,Blood_cell-p_val,1148,120,2.25,1.23e-17,9.39e-15
850,PMC9271696,Revealing the Key MSCs Niches and Pathogenic Genes in Influencing CEP Homeostasis: A Conjoint Analysis of Single-Cell and WGCNA,Table_2.xlsx,Blood_cell-entrezID,1148,120,2.25,1.23e-17,9.39e-15
851,PMC3419980,Depletion of RUNX1/ETO in t(8;21) AML cells leads to genome-wide changes in chromatin structure and transcription factor binding,leu201249x3.xls,genes_list_all-All_genes_in_patients_A_B,1972,173,1.89,1.27e-17,9.67e-15
852,PMC9621145,Immune dysfunction signatures predict outcomes and define checkpoint blockade–unresponsive microenvironments in acute myeloid leukemia,jci-132-159579-s174.xlsx,Supplementary_Table_2-Table_S2_Gene_signatures_generated_in_the_study,172,40,5.00,1.29e-17,9.85e-15
853,PMC10352330,Context-defined cancer co-dependency mapping identifies a functional interplay between PRC2 and MLL-MEN1 complex in lymphoma,41467_2023_39990_MOESM6_ESM.xlsx,Fig_S7d-Unnamed_20,1973,173,1.88,1.33e-17,1.01e-14
854,PMC9877466,Associative analysis of multi-omics data indicates that acetylation modification is widely involved in cigarette smoke-induced chronic obstructive pulmonary disease,Table_5.XLSX,Sheet1-gene,2375,197,1.78,1.37e-17,1.04e-14
855,PMC4924651,Comparative analysis of human and mouse transcriptomes of Th17 cell priming,oncotarget-07-13416-s005.xlsx,Human_all_time_points-Unnamed_0,964,107,2.39,1.40e-17,1.06e-14
856,PMC9396248,Intestinal single-cell atlas reveals novel lymphocytes in pigs with similarities to human cells,LSA-2022-01442_TableS4.xlsx,multidim_DGE-gene,605,80,2.84,1.41e-17,1.07e-14
857,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc5.xlsx,T1T17_Subpop_3-Gene_ID,403,63,3.36,1.43e-17,1.08e-14
858,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S5-Unnamed_5,1748,159,1.96,1.46e-17,1.10e-14
859,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM4_ESM.xlsx,Super_enhancers_in_AML4-CLOSEST_GENE,656,84,2.75,1.47e-17,1.11e-14
860,PMC9464213,Functional genomics uncovers the transcription factor BNC2 as required for myofibroblastic activation in fibrosis,41467_2022_33063_MOESM4_ESM.xls,Genes_in_3_clusters-Unnamed_2,827,97,2.52,1.48e-17,1.11e-14
861,PMC5953555,GRID-seq reveals the global RNA-chromatin interactome,NIHMS901250-supplement-dataset_1.xlsx,MM_1S-Supplemenatry_Table_1_GRID-seq_Enriched_RNA_on_Chromatin_from_Two_Human_Cell_Lines_One_Mouse_ES_Cell_Line_and_One_Drosophila_Cell_Line,951,106,2.40,1.51e-17,1.14e-14
862,PMC5953555,GRID-seq reveals the global RNA-chromatin interactome,NIHMS901250-supplement-dataset_2.xlsx,Sheet1-Supplementary_Table_2_GRID-seq_Deduced_Promoter-Enhancer_Interactions_in_MM_1S_Cells,951,106,2.40,1.51e-17,1.14e-14
863,PMC8045971,Non-Genomic AhR-Signaling Modulates the Immune Response in Endotoxin-Activated Macrophages After Activation by the Environmental Stressor BaP,Table_3.xlsx,vs_DMSO_ctrl-Unnamed_4,2225,188,1.82,1.53e-17,1.15e-14
864,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc7.xlsx,Table_6_1_Total_CD4_T_cells_DEG-Table_6_1_Differentially_expressed_genes_in_total_CD4_T_cells_between_patient_groups,814,96,2.53,1.54e-17,1.15e-14
865,PMC5289937,HIV-1 Activates T Cell Signaling Independently of Antigen to Drive Viral Spread,mmc3.xlsx,S2-6-Unnamed_2,1436,139,2.08,1.56e-17,1.17e-14
866,PMC10577904,Single-cell RNA sequencing distinctly characterizes the wide heterogeneity in pediatric mixed phenotype acute leukemia,13073_2023_1241_MOESM1_ESM.xlsx,Table_S4-biomarkers-Table_S4_MPAL_subtype_blast_biomarker_genes_The_table_list_the_gene_after_each_filtering_step_described_in_Additional_File_2_Fig_S1,1794,161,1.94,1.61e-17,1.21e-14
867,PMC9296597,Single-cell multiomics analysis reveals regulatory programs in clear cell renal cell carcinoma,41421_2022_415_MOESM4_ESM.xlsx,NK_NKT_cell-gene,349,58,3.57,1.62e-17,1.21e-14
868,PMC7646563,An atlas of immune cell exhaustion in HIV-infected individuals revealed by single-cell transcriptomics,TEMI_A_1826361_SM3404.xlsx,CD14_mono-Unnamed_0,1514,144,2.04,1.65e-17,1.23e-14
869,PMC8862024,"Rheumatoid arthritis, systemic lupus erythematosus and primary Sjögren’s syndrome shared megakaryocyte expansion in peripheral blood",annrheumdis-2021-220066supp013.xlsx,CD8T_1-Gene_name,307,54,3.78,1.70e-17,1.27e-14
870,PMC10091377,"Behçet syndrome: The disturbed balance between anti‐ (CLEC12A, CLC) and proinflammatory (IFI27) gene expressions",IID3-11-e836-s008.xlsx,VvsC_p0_05_FC1_5-Gene_Identifier,2380,197,1.78,1.72e-17,1.28e-14
871,PMC4487811,Identification of a Dynamic Core Transcriptional Network in t(8;21) AML that Regulates Differentiation Block and Self-Renewal,mmc3.xlsx,siRE_enriched_geneLists-Unnamed_15,2011,175,1.87,1.72e-17,1.28e-14
872,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM6_ESM.xlsx,Super_enhancers_in_B-ALL2-OVERLAP_GENES,297,53,3.84,1.78e-17,1.33e-14
873,PMC10025556,In vivo interrogation of regulatory genomes reveals extensive quasi-insufficiency in cancer evolution,mmc5.xlsx,S3-Unnamed_2,857,99,2.48,1.85e-17,1.38e-14
874,PMC10352330,Context-defined cancer co-dependency mapping identifies a functional interplay between PRC2 and MLL-MEN1 complex in lymphoma,41467_2023_39990_MOESM6_ESM.xlsx,Fig_4f-Unnamed_4,2046,177,1.86,1.90e-17,1.41e-14
875,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,15-gene,1348,133,2.12,1.91e-17,1.42e-14
876,PMC8632918,A DAP5/eIF3d alternate mRNA translation mechanism promotes differentiation and immune suppression by human regulatory T cells,41467_2021_27087_MOESM10_ESM.xlsx,Sheet1-Supplementary_Data_7_RAD001_TGFbeta_treatment_-_Translatome,1802,162,1.93,1.98e-17,1.47e-14
877,PMC4169571,DNA Methylation Signatures Triggered by Prenatal Maternal Stress Exposure to a Natural Disaster: Project Ice Storm,pone.0107653.s007.xlsx,Supplementary_Table_3-Unnamed_4,698,87,2.68,2.00e-17,1.48e-14
878,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S5-Unnamed_7,1738,158,1.95,2.00e-17,1.48e-14
879,PMC10055361,Supervised learning of high-confidence phenotypic subpopulations from single-cell data,media-2.csv,Unnamed_0,1215,124,2.19,2.13e-17,1.57e-14
880,PMC10121856,Stepwise activities of mSWI/SNF family chromatin remodeling complexes direct T cell activation and exhaustion,NIHMS1880557-supplement-MMC2.xlsx,Table_S1-Unnamed_4,268,50,4.01,2.21e-17,1.63e-14
881,PMC9668748,Broad transcriptomic dysregulation occurs across the cerebral cortex in ASD,41586_2022_5377_MOESM10_ESM.xlsx,PseudobulkExpression-MG_genes,2420,199,1.77,2.24e-17,1.65e-14
882,PMC7238332,Identification and Validation of Prognostically Relevant Gene Signature in Melanoma,5323614.f1.xlsx,pro_gene_cox-gene,1551,146,2.02,2.31e-17,1.70e-14
883,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,41-gene,1129,118,2.25,2.44e-17,1.79e-14
884,PMC9546237,Whole blood transcriptomic profiling identifies molecular pathways related to cardiovascular mortality in heart failure,EJHF-24-1009-s001.xlsx,Supplemental_Table_1-ENSG_FC_5,1144,119,2.24,2.51e-17,1.84e-14
885,PMC3501222,RUNX1 reshapes the epigenetic landscape at the onset of haematopoiesis,emboj2012275s2.xls,ckit_SCL_FLI1_genes-Genes_bound_by_SCL_TAL1_and_Fli1_in_ckit_cells,2440,200,1.76,2.54e-17,1.86e-14
886,PMC8602403,Immune cell topography predicts response to PD-1 blockade in cutaneous T cell lymphoma,41467_2021_26974_MOESM10_ESM.xlsx,Sup_Data8-Supplementary_Data_8_CIBERSORTx_signature_matrix,2492,203,1.75,2.58e-17,1.89e-14
887,PMC8086068,Crosstalk between microRNA expression and DNA methylation drives the hormone-dependent phenotype of breast cancer,13073_2021_880_MOESM3_ESM.xlsx,c_Co-expressed_genes-c_Genes_co-expressed_positively_or_negatively_with_miRNAs_of_each_cluster,537,74,2.96,2.59e-17,1.89e-14
888,PMC9346114,CAF08 adjuvant enables single dose protection against respiratory syncytial virus infection in murine newborns,41467_2022_31709_MOESM4_ESM.xlsx,Sheet1-Gene_names,1323,131,2.13,2.64e-17,1.92e-14
889,PMC9346114,CAF08 adjuvant enables single dose protection against respiratory syncytial virus infection in murine newborns,41467_2022_31709_MOESM6_ESM.xlsx,Sheet1-Gene_names,1323,131,2.13,2.64e-17,1.92e-14
890,PMC9346114,CAF08 adjuvant enables single dose protection against respiratory syncytial virus infection in murine newborns,41467_2022_31709_MOESM5_ESM.xlsx,Sheet1-Gene_names,1323,131,2.13,2.64e-17,1.92e-14
891,PMC9546237,Whole blood transcriptomic profiling identifies molecular pathways related to cardiovascular mortality in heart failure,EJHF-24-1009-s001.xlsx,Supplemental_Table_1-Symbol_1153,1145,119,2.23,2.68e-17,1.95e-14
892,PMC9127271,N1-Methyladenosine (m1A) Regulation Associated With the Pathogenesis of Abdominal Aortic Aneurysm Through YTHDF3 Modulating Macrophage Polarization,Table_2.xlsx,sheet1-Gene,2153,183,1.83,2.68e-17,1.95e-14
893,PMC10104832,Oncogenic drivers dictate immune control of acute myeloid leukemia,41467_2023_37592_MOESM6_ESM.xlsx,Figure_5D_Gene_sets-DUFVA_AML_CYTOLYTIC_NK_CTL,126,34,5.80,2.71e-17,1.97e-14
894,PMC4636226,T Cell Transcriptomes Describe Patient Subtypes in Systemic Lupus Erythematosus,pone.0141171.s005.xls,results_0_01_AB_ENSG-CONvC,959,106,2.38,2.74e-17,1.99e-14
