,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
761,PMC10312665,Sorafenib inhibits invasion of multicellular organoids that mimic Lymphangioleiomyomatosis nodules,media-3.csv,FeatureID,2115,212,1.75,5.88e-18,5.01e-15
762,PMC8591202,Single-Cell Transcriptomic Analysis of Ecosystems in Papillary Thyroid Carcinoma Progression,Table_1.xls,Supplementary_table1-GeneName,602,91,2.65,5.94e-18,5.05e-15
763,PMC7321885,Intratumoral CD4+ T Cells Mediate Anti-tumor Cytotoxicity in Human Bladder Cancer,mmc2.xlsx,CD8XCL-names,974,124,2.23,6.18e-18,5.25e-15
764,PMC9171760,Transcriptome profiling in swine macrophages infected with African swine fever virus at single-cell resolution,pnas.2201288119.sd03.xlsx,Sheet1-Unnamed_28,2089,210,1.76,6.48e-18,5.50e-15
765,PMC3808542,Global cellular response to chemotherapy-induced apoptosis,elife01236s001.xlsx,Clusters_D-Unnamed_13,1446,162,1.96,6.69e-18,5.67e-15
766,PMC8159845,Diagnosis of thyroid neoplasm using support vector machine algorithms based on platelet RNA-seq,12020_2020_2523_MOESM7_ESM.xlsx,diff_C_NC-Unnamed_1,1071,132,2.16,6.81e-18,5.77e-15
767,PMC10312665,Sorafenib inhibits invasion of multicellular organoids that mimic Lymphangioleiomyomatosis nodules,media-3.csv,FeatureName,2118,212,1.75,6.91e-18,5.84e-15
768,PMC10588020,Dual spatially resolved transcriptomics for human host–pathogen colocalization studies in FFPE tissue sections,13059_2023_3080_MOESM10_ESM.xlsx,cluster2-Unnamed_1,1696,181,1.87,7.11e-18,6.00e-15
769,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc6.xlsx,Table_5_1_Total_CD8_T_cells_DEG-Unnamed_5,917,119,2.27,7.23e-18,6.09e-15
770,PMC8242244,A Non-Coding RNA Network Involved in KSHV Tumorigenesis,Table_6.xlsx,Targets-Unnamed_0,2161,215,1.74,7.34e-18,6.18e-15
771,PMC8971511,Nuclear Aurora kinase A switches m6A reader YTHDC1 to enhance an oncogenic RNA splicing of tumor suppressor RBM4,41392_2022_905_MOESM17_ESM.xlsx,Sheet1-IgG-gene_short_name,2175,216,1.74,7.34e-18,6.18e-15
772,PMC10194374,Transcriptome-wide N6-methyladenosine modification profiling of mRNAs during infection of Newcastle disease virus in chicken macrophages,mmc1.xlsx,Control2-Unnamed_7,1886,195,1.81,7.75e-18,6.51e-15
773,PMC4671683,The Activation-Induced Assembly of an RNA/Protein Interactome Centered on the Splicing Factor U2AF2 Regulates Gene Expression in Human CD4 T Cells,pone.0144409.s013.xlsx,U2AF2RIPSeq_DiffBoundGenes-Symbol,1846,192,1.82,8.09e-18,6.79e-15
774,PMC8386078,Acute depletion of CTCF rewires genome-wide chromatin accessibility,13059_2021_2466_MOESM7_ESM.xlsx,Phosphoproteome-Unnamed_1,2205,218,1.73,8.14e-18,6.82e-15
775,PMC10204264,"Brain matters: unveiling the distinct contributions of region, age, and sex to glia diversity and CNS function",40478_2023_1568_MOESM2_ESM.xlsx,Microglia_Macrophages-gene,2024,205,1.77,8.16e-18,6.83e-15
776,PMC9198349,Intercellular communications and metabolic reprogramming as new predictive markers for immunotherapy responses in gastric cancer,CAC2-42-572-s003.xlsx,Supplementary_Table4-Supplementary_Table_S4_Marker_genes_for_8_clusters_with_total_single_cells,2177,216,1.74,8.16e-18,6.83e-15
777,PMC8785981,Prognostic Autophagy-Related Model Revealed by Integrating Single-Cell RNA Sequencing Data and Bulk Gene Profiles in Gastric Cancer,Table10.XLSX,TableS10-Unnamed_1,346,65,3.29,8.29e-18,6.92e-15
778,PMC8663782,Human nasal wash RNA-Seq reveals distinct cell-specific innate immune responses in influenza versus SARS-CoV-2,jciinsight-6-152288-s099.xlsx,neut_-_COVID_vs_healthy-Unnamed_20,1347,154,2.00,8.41e-18,7.01e-15
779,PMC9362915,Adrenergic signaling controls early transcriptional programs during CD8+ T cell responses to viral infection,pone.0272017.s003.xlsx,Day4_-1_2_Top_I-PGLYRP2,2206,218,1.73,8.58e-18,7.15e-15
780,PMC10028295,Tissue specific imprinting on innate lymphoid cells during homeostasis and disease process revealed by integrative inference of single-cell transcriptomics,Table_2.xlsx,ILC1_c1-Supplementary_Table2_Differentially_expressed_genes_across_the_14_ILC_clusters,193,47,4.26,8.74e-18,7.27e-15
781,PMC7413026,Leveraging Public Single-Cell and Bulk Transcriptomic Datasets to Delineate MAIT Cell Roles and Phenotypic Characteristics in Human Malignancies,Table_1.xlsx,Supplementary_Table_2-Gene,955,122,2.24,9.09e-18,7.55e-15
782,PMC4636226,T Cell Transcriptomes Describe Patient Subtypes in Systemic Lupus Erythematosus,pone.0141171.s004.xls,Genes_Down_mRNA-Unnamed_3,2420,233,1.69,9.18e-18,7.62e-15
783,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM3_ESM.xlsx,Sheet1-Gene,2292,224,1.71,9.23e-18,7.63e-15
784,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM3_ESM.xlsx,Sheet1-Gene,2292,224,1.71,9.23e-18,7.63e-15
785,PMC9396248,Intestinal single-cell atlas reveals novel lymphocytes in pigs with similarities to human cells,LSA-2022-01442_TableS4.xlsx,topic_DGE-Gene,1210,143,2.07,9.23e-18,7.63e-15
786,PMC9126928,Single-cell transcriptomics reveals lineage trajectory of human scalp hair follicle and informs mechanisms of hair graying,41421_2022_394_MOESM8_ESM.xlsx,SC1-Age_Differentially_Expressed_Genes_DEGs_of_HFs_were_Identified_by_Function_FindMarkers_of_Seurat_R_Package_Using_Wilcox_Method_log2FC_0_05_pct_0_2,2492,238,1.67,9.29e-18,7.65e-15
787,PMC10353945,Phenotypic effects of genetic variants associated with autism,41591_2023_2408_MOESM3_ESM.xlsx,1b-gene_symbol,2492,238,1.67,9.29e-18,7.65e-15
788,PMC10353945,Phenotypic effects of genetic variants associated with autism,41591_2023_2408_MOESM3_ESM.xlsx,1b-ENSG,2492,238,1.67,9.29e-18,7.65e-15
789,PMC8521678,Single-cell profiling reveals the importance of CXCL13/CXCR5 axis biology in lymphocyte-rich classic Hodgkin lymphoma,pnas.2105822118.sd01.xlsx,T-C4-Naïve-Gene,452,76,2.94,9.38e-18,7.71e-15
790,PMC9171760,Transcriptome profiling in swine macrophages infected with African swine fever virus at single-cell resolution,pnas.2201288119.sd03.xlsx,Sheet1-Unnamed_19,2236,220,1.72,9.46e-18,7.77e-15
791,PMC6462079,Risk variants disrupting enhancers of TH1 and TREG cells in type 1 diabetes,pnas.1815336116.sd07.xlsx,All-Unnamed_3,1822,190,1.83,9.67e-18,7.93e-15
792,PMC10242934,Group-specific cellular metabolism in Medulloblastoma,12967_2023_4211_MOESM7_ESM.xlsx,MSMB_reg_UMAP_DEG-Cluster_14,2493,238,1.67,9.76e-18,8.00e-15
793,PMC7405822,Severe COVID-19 Is Marked by a Dysregulated Myeloid Cell Compartment,mmc4.xlsx,FigS3A-Unnamed_7,1635,176,1.88,9.87e-18,8.06e-15
794,PMC7405822,Severe COVID-19 Is Marked by a Dysregulated Myeloid Cell Compartment,mmc4.xlsx,FigS3A-Marker_genes_for_Cohort_1_monocyte_clusters,1635,176,1.88,9.87e-18,8.06e-15
795,PMC10204220,ScRNA-seq revealed an immunosuppression state and tumor microenvironment heterogeneity related to lymph node metastasis in prostate cancer,40164_2023_407_MOESM19_ESM.csv,Unnamed_0,760,105,2.42,9.95e-18,8.12e-15
796,PMC8758144,Robust T cell activation requires an eIF3-driven burst in T cell receptor translation,elife-74272-supp5.xlsx,EIF3A_C_B_TR_100_repl_1-GeneName,1028,128,2.18,1.03e-17,8.37e-15
797,PMC10165782,Identification of potential resistance mechanisms and therapeutic targets for the relapse of BCMA CAR-T therapy in relapsed/refractory multiple myeloma through single-cell sequencing,40164_2023_402_MOESM7_ESM.csv,gene,1466,163,1.95,1.06e-17,8.66e-15
798,PMC10061728,CDK9 inhibition induces epigenetic reprogramming revealing strategies to circumvent resistance in lymphoma,12943_2023_1762_MOESM6_ESM.xlsx,OCILY3_ROSE2_baseline_SEs-OVERLAP_GENES,453,76,2.94,1.07e-17,8.68e-15
799,PMC9853064,Single-cell transcriptomics reveals striking heterogeneity and functional organization of dendritic and monocytic cells in the bovine mesenteric lymph node,DataSheet_9.xlsx,mac_mon-gene,2043,206,1.77,1.08e-17,8.78e-15
800,PMC9853064,Single-cell transcriptomics reveals striking heterogeneity and functional organization of dendritic and monocytic cells in the bovine mesenteric lymph node,DataSheet_9.xlsx,mon_mac-gene,2043,206,1.77,1.08e-17,8.78e-15
801,PMC5591311,Monitoring storage induced changes in the platelet proteome employing label free quantitative mass spectrometry,41598_2017_11643_MOESM2_ESM.xlsx,Supplementary_table_S1-Unnamed_3,2381,230,1.69,1.11e-17,9.03e-15
802,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM2_ESM.xlsx,lps24vsUT-ensembl_gene_id,1784,187,1.84,1.12e-17,9.04e-15
803,PMC8393766,Betamethasone administration during pregnancy is associated with placental epigenetic changes with implications for inflammation,13148_2021_1153_MOESM8_ESM.xlsx,Table_S5-Unnamed_4,1704,181,1.86,1.15e-17,9.29e-15
804,PMC9279502,Integration of tumor extrinsic and intrinsic features associates with immunotherapy response in non-small cell lung cancer,41467_2022_31769_MOESM6_ESM.xlsx,Fig_S9A-names,673,97,2.52,1.17e-17,9.41e-15
805,PMC8989655,Type I Interferon Transcriptional Network Regulates Expression of Coinhibitory Receptors in Human T cells,NIHMS1777806-supplement-Source_Data_Fig__2.xlsx,Figure_2a-Unnamed_10,1691,180,1.86,1.17e-17,9.46e-15
806,PMC6430658,A chemoproteomic portrait of the oncometabolite fumarate,NIHMS1515442-supplement-Sup_Table_4.xlsx,Raw_fumarate_data-SYMBOL,2142,213,1.74,1.18e-17,9.51e-15
807,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM2_ESM.xlsx,lps24vsUT-hgnc_symbol,1785,187,1.83,1.19e-17,9.53e-15
808,PMC7244544,N6-methyladenosine regulates glycolysis of cancer cells through PDK4,41467_2020_16306_MOESM5_ESM.xlsx,Sheet1-m6A-seq_2,1962,200,1.78,1.19e-17,9.56e-15
809,PMC10588020,Dual spatially resolved transcriptomics for human host–pathogen colocalization studies in FFPE tissue sections,13059_2023_3080_MOESM10_ESM.xlsx,cluster3-Unnamed_1,1678,179,1.87,1.20e-17,9.60e-15
810,PMC9461475,Recurrent noncoding somatic and germline WT1 variants converge to disrupt MYB binding in acute promyelocytic leukemia,10.1182,2021014945_bloodbld2021014945-suppl2.xlsx-Table_S6-Unnamed_6,1378,156,1.98,1.22e-17,9.77e-15
811,PMC9461475,Recurrent noncoding somatic and germline WT1 variants converge to disrupt MYB binding in acute promyelocytic leukemia,bloodBLD2021014945-suppl2.xlsx,Table_S6-Unnamed_6,1378,156,1.98,1.22e-17,9.77e-15
812,PMC9296597,Single-cell multiomics analysis reveals regulatory programs in clear cell renal cell carcinoma,41421_2022_415_MOESM4_ESM.xlsx,Treg-gene,525,83,2.77,1.25e-17,1.00e-14
813,PMC7607866,DNA hydroxymethylation is associated with disease severity and persists at enhancers of oncogenic regions in multiple myeloma,13148_2020_953_MOESM1_ESM.xls,2_5hmC_regions_scores-genes,1291,149,2.02,1.40e-17,1.11e-14
814,PMC4636226,T Cell Transcriptomes Describe Patient Subtypes in Systemic Lupus Erythematosus,pone.0141171.s005.xls,results_0_01_AB_ENSG-CONAvBC_f,1775,186,1.83,1.45e-17,1.16e-14
815,PMC8393766,Betamethasone administration during pregnancy is associated with placental epigenetic changes with implications for inflammation,13148_2021_1153_MOESM8_ESM.xlsx,Table_S5-Table_S5_Co-expressed_genes_in_the_turquoise_WGCNA_module_and_association_with_cg22363520,1709,181,1.85,1.55e-17,1.23e-14
816,PMC8042271,Disparate Interferon Signaling and Shared Aberrant Basaloid Cells in Single-Cell Profiling of Idiopathic Pulmonary Fibrosis and Systemic Sclerosis-Associated Interstitial Lung Disease,Table_1.xlsx,T_Regulatory_IPFVSSC-Unnamed_0,1180,140,2.08,1.56e-17,1.24e-14
817,PMC10204264,"Brain matters: unveiling the distinct contributions of region, age, and sex to glia diversity and CNS function",40478_2023_1568_MOESM2_ESM.xlsx,Microglia_Macrophages-Unnamed_0,2036,205,1.76,1.57e-17,1.25e-14
818,PMC8631402,The Identification of a Tumor Infiltration CD8+ T-Cell Gene Signature That Can Potentially Improve the Prognosis and Prediction of Immunization Responses in Papillary Renal Cell Carcinoma,DataSheet_2.csv,Unnamed_0,622,92,2.59,1.62e-17,1.28e-14
819,PMC5430950,Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin,41598_2017_1468_MOESM5_ESM.xls,T_cell-Supplementary_Table_S4_All_Module_Hub_Genes_T_cell,1630,175,1.88,1.63e-17,1.29e-14
820,PMC10165782,Identification of potential resistance mechanisms and therapeutic targets for the relapse of BCMA CAR-T therapy in relapsed/refractory multiple myeloma through single-cell sequencing,40164_2023_402_MOESM7_ESM.csv,Unnamed_0,1486,164,1.93,1.68e-17,1.33e-14
821,PMC8896326,Mammary epithelial cell transcriptome reveals potential roles of lncRNAs in regulating milk synthesis pathways in Jersey and Kashmiri cattle,12864_2022_8406_MOESM6_ESM.xlsx,JERSEY-Pearson_s_product_moment_correlation_coefficients_r_between_lncRNA-mRNA_pairs_in_Jersey_cattle,1791,187,1.83,1.68e-17,1.33e-14
822,PMC8591202,Single-Cell Transcriptomic Analysis of Ecosystems in Papillary Thyroid Carcinoma Progression,Table_1.xls,Supplementary_table1-EnsemblID,601,90,2.62,1.69e-17,1.33e-14
823,PMC8728943,Integrative blood-derived epigenetic and transcriptomic analysis reveals the potential regulatory role of DNA methylation in ankylosing spondylitis,13075_2021_2697_MOESM3_ESM.xlsx,supplementary_data_S1-Unnamed_10,2010,203,1.77,1.72e-17,1.36e-14
824,PMC8602403,Immune cell topography predicts response to PD-1 blockade in cutaneous T cell lymphoma,41467_2021_26974_MOESM8_ESM.xlsx,Sup_Data6-Supplementary_Data_6_Gene_expression_of_CIBERSORTx-resolved_tumor_cells_per_tissue_microarray_spot,710,100,2.47,1.73e-17,1.37e-14
825,PMC8964997,Single-Cell RNA Sequencing of Peripheral Blood Mononuclear Cells From Pediatric Coeliac Disease Patients Suggests Potential Pre-Seroconversion Markers,Table_2.xlsx,CD4_T_cells-SYMBOL,351,65,3.24,1.77e-17,1.39e-14
826,PMC5485630,Oncogenic Protein Kinase D3 Regulating Networks in Invasive Breast Cancer,ijbsv13p0748s1.xls,Supplementary_Table_1-Supplementary_Table_1_Comparative_phosphoproteomics_data,1592,172,1.89,1.81e-17,1.42e-14
827,PMC9834298,Prolyl-tRNA synthetase as a novel therapeutic target in multiple myeloma,41408_2023_787_MOESM6_ESM.xlsx,Exp1_DMSO_NCP_24hr-HGNC,1874,193,1.80,1.84e-17,1.45e-14
828,PMC8483338,The HTLV-1 viral oncoproteins Tax and HBZ reprogram the cellular mRNA splicing landscape,ppat.1009919.s010.xlsx,18-Unnamed_1,1072,131,2.14,1.88e-17,1.47e-14
829,PMC9418141,Shared regulation and functional relevance of local gene co-expression revealed by single cell analysis,42003_2022_3831_MOESM4_ESM.xlsx,LCL_scCOPs-Unnamed_5,1462,162,1.94,1.90e-17,1.49e-14
830,PMC9800255,Depletion of HIV reservoir by activation of ISR signaling in resting CD4+ T cells,mmc2.xlsx,Cluster1-gene,711,100,2.46,1.91e-17,1.49e-14
831,PMC7321885,Intratumoral CD4+ T Cells Mediate Anti-tumor Cytotoxicity in Human Bladder Cancer,mmc2.xlsx,CD8FGFBP2-names,976,123,2.21,1.92e-17,1.50e-14
832,PMC7515473,Pathogenic Autoimmunity in Atherosclerosis Evolves From Initially Protective Apolipoprotein B100–Reactive CD4+ T-Regulatory Cells,cir-142-1279-s005.xlsx,Data_file_S4-gene,917,118,2.25,1.95e-17,1.52e-14
833,PMC9559247,Single-cell transcriptome analyses reveal distinct gene expression signatures of severe COVID-19 in the presence of clonal hematopoiesis,12276_2022_866_MOESM2_ESM.xls,Supplementary_Table_6-Unnamed_7,361,66,3.20,1.95e-17,1.52e-14
834,PMC4578259,Omic personality: implications of stable transcript and methylation profiles for personalized medicine,13073_2015_209_MOESM1_ESM.xlsx,Table_S5-Table_S5_Correlation_between_Peak_CpG_and_abundance_of_nearest_Transcript,1673,178,1.86,1.98e-17,1.54e-14
835,PMC3439921,Genome-wide localization and expression profiling establish Sp2 as a sequence-specific transcription factor regulating vitally important genes,supp_gks544_nar-01146-v-2012-File012.xls,DataFrame-Genes_name_with_TSS_within_500_bp,1411,158,1.96,1.99e-17,1.55e-14
836,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc3.xlsx,Fibroblasts-Gene_ID,1196,141,2.06,2.03e-17,1.57e-14
837,PMC5485630,Oncogenic Protein Kinase D3 Regulating Networks in Invasive Breast Cancer,ijbsv13p0748s2.xls,Supplementary_Table_2-2-Supplementary_Table_2-2_PRKD3_phospho-dataset,1594,172,1.89,2.05e-17,1.59e-14
838,PMC10350077,Proteomics and phosphoproteomics profiling in glutamatergic neurons and microglia in an iPSC model of Jansen de Vries Syndrome,media-8.xlsx,PPM1D_tr_LPS_vs_Cont_LPS-Gene_Symbol,1373,155,1.98,2.06e-17,1.59e-14
839,PMC10350077,Proteomics and phosphoproteomics profiling in glutamatergic neurons and microglia in an iPSC model of Jansen de Vries Syndrome,media-6.xlsx,PPM1D_tr_untreated_vs_Control-Gene_Symbol,1373,155,1.98,2.06e-17,1.59e-14
840,PMC4482623,Rechecking the Centrality-Lethality Rule in the Scope of Protein Subcellular Localization Interaction Networks,pone.0130743.s007.xls,Top_15-Unnamed_3,2422,232,1.68,2.07e-17,1.60e-14
841,PMC9834298,Prolyl-tRNA synthetase as a novel therapeutic target in multiple myeloma,41408_2023_787_MOESM6_ESM.xlsx,Exp1_DMSO_NCP_24hr-ensembl_gene,1863,192,1.80,2.14e-17,1.65e-14
842,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,15-gene,1348,153,1.99,2.14e-17,1.65e-14
843,PMC6462079,Risk variants disrupting enhancers of TH1 and TREG cells in type 1 diabetes,pnas.1815336116.sd07.xlsx,All-Unnamed_1,1438,160,1.95,2.15e-17,1.66e-14
844,PMC9346114,CAF08 adjuvant enables single dose protection against respiratory syncytial virus infection in murine newborns,41467_2022_31709_MOESM6_ESM.xlsx,Sheet1-Gene_names,1323,151,2.00,2.21e-17,1.69e-14
845,PMC9346114,CAF08 adjuvant enables single dose protection against respiratory syncytial virus infection in murine newborns,41467_2022_31709_MOESM4_ESM.xlsx,Sheet1-Gene_names,1323,151,2.00,2.21e-17,1.69e-14
846,PMC9346114,CAF08 adjuvant enables single dose protection against respiratory syncytial virus infection in murine newborns,41467_2022_31709_MOESM5_ESM.xlsx,Sheet1-Gene_names,1323,151,2.00,2.21e-17,1.69e-14
847,PMC8111910,Cryopreservation of human cancers conserves tumour heterogeneity for single-cell multi-omics analysis,13073_2021_885_MOESM7_ESM.xlsx,M-P1-gene,1932,197,1.79,2.22e-17,1.70e-14
848,PMC8631402,The Identification of a Tumor Infiltration CD8+ T-Cell Gene Signature That Can Potentially Improve the Prognosis and Prediction of Immunization Responses in Papillary Renal Cell Carcinoma,DataSheet_1.csv,Unnamed_0,625,92,2.58,2.22e-17,1.70e-14
849,PMC7321885,Intratumoral CD4+ T Cells Mediate Anti-tumor Cytotoxicity in Human Bladder Cancer,mmc2.xlsx,CD4GZMK-names,966,122,2.21,2.24e-17,1.71e-14
850,PMC6483354,Insights from deconvolution of cell subtype proportions enhance the interpretation of functional genomic data,pone.0215987.s007.xlsx,S5_Table-Unnamed_1,1796,187,1.82,2.25e-17,1.71e-14
851,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s005.xlsx,10h_Tiger-Unnamed_1,1014,126,2.18,2.28e-17,1.73e-14
852,PMC9940314,Single-cell RNA sequencing reveals the immune microenvironment and signaling networks in cystitis glandularis,Table_2.xlsx,T_cells-gene,449,75,2.92,2.28e-17,1.74e-14
853,PMC4426843,Bias in microRNA functional enrichment analysis,supp_btv023_supplementary_table_3.xls,CLIP_Targets-Collino,1596,172,1.89,2.32e-17,1.76e-14
854,PMC5896562,Transcription elongation factors represent in vivo cancer dependencies in glioblastoma,NIHMS882515-supplement-Supp_Table_4.xlsx,GSEA_Genesets_Analyzed-MRPS30,2099,209,1.74,2.34e-17,1.78e-14
855,PMC10348771,Single-cell transcriptomic analysis of renal allograft rejection reveals insights into intragraft TCR clonality,jci-133-170191-s120.xlsx,Supplementary_Table_5-gene,1557,169,1.90,2.39e-17,1.82e-14
856,PMC7646563,An atlas of immune cell exhaustion in HIV-infected individuals revealed by single-cell transcriptomics,TEMI_A_1826361_SM3404.xlsx,NK_cell-Unnamed_0,1063,130,2.14,2.40e-17,1.82e-14
857,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s005.xlsx,10b_Hamster-Unnamed_1,2483,236,1.66,2.45e-17,1.86e-14
858,PMC9287044,Microvesicles released from activated CD4+ T cells alter microvascular endothelial cell function,ECI-52-0-s007.xlsx,Table_S1-Unnamed_2,2255,220,1.71,2.52e-17,1.91e-14
859,PMC9630321,speedingCARs: accelerating the engineering of CAR T cells by signaling domain shuffling and single-cell sequencing,41467_2022_34141_MOESM6_ESM.xlsx,Figure_4d-Unnamed_8,862,113,2.29,2.60e-17,1.97e-14
860,PMC8289849,Single-cell transcriptome and TCR profiling reveal activated and expanded T cell populations in Parkinson’s disease,41421_2021_280_MOESM5_ESM.xlsx,Table_S4-Unnamed_1,748,103,2.41,2.67e-17,2.01e-14
861,PMC10151360,Transcriptomic analysis of B cells suggests that CD70 and LY9 may be novel features in patients with systemic lupus erythematosus,mmc8.xlsx,DEGs_of_SLE_PBMC_res0_4-gene,1705,180,1.85,2.71e-17,2.04e-14
862,PMC2759984,Gene expression profiles associated with aging and mortality in humans,ace0008-0239-SD2.xls,supptab3a_txt-Unnamed_1,2074,207,1.75,2.72e-17,2.05e-14
863,PMC9636408,Pan-cancer single-cell analysis reveals the heterogeneity and plasticity of cancer-associated fibroblasts in the tumor microenvironment,41467_2022_34395_MOESM2_ESM.xlsx,supplementary_data_7-Unnamed_2,2201,216,1.72,2.86e-17,2.15e-14
864,PMC4636226,T Cell Transcriptomes Describe Patient Subtypes in Systemic Lupus Erythematosus,pone.0141171.s004.xls,Genes_Down_mRNA-Unnamed_10,671,96,2.50,2.87e-17,2.16e-14
865,PMC9362915,Adrenergic signaling controls early transcriptional programs during CD8+ T cell responses to viral infection,pone.0272017.s004.xlsx,Day4_-1_2_Top_I-PGLYRP2,2187,215,1.72,2.87e-17,2.16e-14
866,PMC9773466,Spatially resolved transcriptomics reveals genes associated with the vulnerability of middle temporal gyrus in Alzheimer’s disease,40478_2022_1494_MOESM8_ESM.xlsx,AD_upregulated_DEG-Unnamed_1,2472,235,1.66,2.89e-17,2.17e-14
867,PMC10542516,Impaired bone morphogenetic protein signaling pathways disrupt decidualization in endometriosis,media-5.xlsx,fullAnnoDEpeaks-SYMBOL,1613,173,1.88,2.92e-17,2.18e-14
868,PMC7318784,Single-cell immune landscape of human atherosclerotic plaques,NIHMS1537678-supplement-1537678_SuppTables1_6.xlsx,Supplementary_Table_6b-Supplementary_Table_6b_Top_500_Differentially_Expressed_Genes_in_CD8_T_cells_from_Symptomatic_Patients,461,76,2.89,2.95e-17,2.20e-14
869,PMC8964997,Single-Cell RNA Sequencing of Peripheral Blood Mononuclear Cells From Pediatric Coeliac Disease Patients Suggests Potential Pre-Seroconversion Markers,Table_2.xlsx,CD4_T_cells-ENSEMBL,336,63,3.28,2.99e-17,2.24e-14
870,PMC5025555,Genome-wide identification and characterisation of HOT regions in the human genome,12864_2016_3077_MOESM2_ESM.xlsx,Sheet_S5-Unnamed_147,543,84,2.71,3.02e-17,2.25e-14
871,PMC9150894,The interferon-inducible GTPase MxB promotes capsid disassembly and genome release of herpesviruses,elife-76804-supp1.xlsx,4_TOP_100_cytosol-Gene_names,2076,207,1.75,3.03e-17,2.26e-14
872,PMC9162783,Identification of TCR repertoires in asymptomatic COVID-19 patients by single-cell T-cell receptor sequencing,mmc2.xlsx,5-gene,327,62,3.32,3.07e-17,2.29e-14
873,PMC9103331,Single-cell landscape of immunocytes in patients with extrahepatic cholangiocarcinoma,12967_2022_3424_MOESM4_ESM.xlsx,12-gene,318,61,3.36,3.13e-17,2.32e-14
874,PMC2657139,Gene expression in primate liver during viral hemorrhagic fever,1743-422X-6-20-S5.xls,virm_blood_notliver_re-Unnamed_1,1966,199,1.77,3.17e-17,2.35e-14
875,PMC7242907,β-Glucan Induces Protective Trained Immunity against Mycobacterium tuberculosis Infection: A Key Role for IL-1,mmc2.xlsx,induced_by_Mtb_in_RPMI_or_BG_me-id,2063,206,1.75,3.18e-17,2.36e-14
876,PMC10151360,Transcriptomic analysis of B cells suggests that CD70 and LY9 may be novel features in patients with systemic lupus erythematosus,mmc8.xlsx,DEGs_of_SLE_PBMC_res0_4-Unnamed_0,1735,182,1.84,3.26e-17,2.41e-14
877,PMC7355140,A CX3CR1 Reporter hESC Line Facilitates Integrative Analysis of In-Vitro-Derived Microglia and Improved Microglia Identity upon Neuron-Glia Co-culture,mmc2.xlsx,DEGs_exMGL_vs_iMGL_abud_chol-Gene_id,2317,224,1.69,3.29e-17,2.43e-14
878,PMC9150894,The interferon-inducible GTPase MxB promotes capsid disassembly and genome release of herpesviruses,elife-76804-supp2.xlsx,7_iBAQs_log2_imputated-Unnamed_63,1695,179,1.85,3.31e-17,2.44e-14
879,PMC10355003,Potential prognostic and therapeutic value of ANXA8 in renal cell carcinoma: based on the comprehensive analysis of annexins family,12885_2023_11165_MOESM3_ESM.xlsx,Supplementary_table_2_ANXA_8_sh-Unnamed_12,1844,190,1.80,3.41e-17,2.51e-14
880,PMC8298514,Oncogenic enhancers drive esophageal squamous cell carcinogenesis and metastasis,41467_2021_24813_MOESM13_ESM.xlsx,LNC-Nor-SYMBOL,796,107,2.35,3.42e-17,2.52e-14
881,PMC9103331,Single-cell landscape of immunocytes in patients with extrahepatic cholangiocarcinoma,12967_2022_3424_MOESM5_ESM.xlsx,C1-CD4-Table_S3_List_of_signature_genes_expressed_in_CD4_T_cell_subclusters_Related_to_Figure_2,240,52,3.79,3.45e-17,2.54e-14
882,PMC8724627,CIITA-Transduced Glioblastoma Cells Uncover a Rich Repertoire of Clinically Relevant Tumor-Associated HLA-II Antigens,mmc7.xlsx,HLA-II_TIL1-Gene_names,1368,154,1.97,3.47e-17,2.55e-14
883,PMC7039988,Pan-cancer mapping of differential protein-protein interactions,41598_2020_60127_MOESM2_ESM.xlsx,Supplementary_Table_S5-DIP_name,2037,204,1.75,3.50e-17,2.57e-14
884,PMC7569686,Peripheral Blood RNA Sequencing Unravels a Differential Signature of Coding and Noncoding Genes by Types of Kidney Allograft Rejection,mmc3.xlsx,AMR_CMR_DEseq2_coding-name,2065,206,1.75,3.54e-17,2.60e-14
885,PMC10172319,Skin basal cell carcinomas assemble a pro-tumorigenic spatially organized and self-propagating Trem2+ myeloid niche,41467_2023_37993_MOESM4_ESM.xlsx,HuBCC5_CD45_HLADR_markers-gene,1472,162,1.93,3.62e-17,2.65e-14
