,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
763,PMC9279430,Single cell sequencing identifies clonally expanded synovial CD4+ TPH cells expressing GPR56 in rheumatoid arthritis,41467_2022_31519_MOESM6_ESM.xlsx,Supplementary_Data_3-Unnamed_7,1880,130,1.90,1.30e-13,1.10e-10
764,PMC8433134,"An integrated analysis of mRNAs, lncRNAs, and miRNAs based on weighted gene co-expression network analysis involved in bovine endometritis",41598_2021_97319_MOESM15_ESM.xlsx,RNA22_output-Unnamed_12,1129,92,2.24,1.31e-13,1.11e-10
765,PMC9805427,Chromatin remodeler CHD7 targets active enhancer region to regulate cell type-specific gene expression in human neural crest cells,41598_2022_27293_MOESM3_ESM.xlsx,List_of_super_enhancers-Unnamed_3,893,79,2.43,1.32e-13,1.12e-10
766,PMC6613909,Identification of RBPMS as a mammalian smooth muscle master splicing regulator via proximity of its gene with super-enhancers,elife-46327-supp1.xlsx,BLADDER_SE_genes-GREAT_version_3_0_0,406,49,3.32,1.34e-13,1.13e-10
767,PMC9401185,Transcriptome profiling of blood from common bottlenose dolphins (Tursiops truncatus) in the northern Gulf of Mexico to enhance health assessment capabilities,pone.0272345.s004.xlsx,Supplemental_Table_4-Unnamed_2,2176,144,1.82,1.34e-13,1.13e-10
768,PMC9468827,Pan-cancer analysis of the prognosis and immunological role of AKAP12: A potential biomarker for resistance to anti-VEGF inhibitors,Table1.XLSX,GSE180687-GSE180687-R-up,704,68,2.66,1.35e-13,1.14e-10
769,PMC5240108,Differential Effects of Vitamins A and D on the Transcriptional Landscape of Human Monocytes during Infection,srep40599-s3.xls,atRA_A_f-Genes_significantly_regulated_by_atRA_during_A_fumigatus_challenge,638,64,2.76,1.36e-13,1.14e-10
770,PMC6367716,Transcriptional Programming of Normal and Inflamed Human Epidermis at Single-Cell Resolution,NIHMS1516330-supplement-10.xlsx,T_cells-Unnamed_0,2028,137,1.86,1.38e-13,1.16e-10
771,PMC4287438,"Interactions of Chromatin Context, Binding Site Sequence Content, and Sequence Evolution in Stress-Induced p53 Occupancy and Transactivation",pgen.1004885.s012.xlsx,2415_sort_HMM7TSS_-_repeat_type-symbol,2113,141,1.84,1.39e-13,1.17e-10
772,PMC9036134,Sex disparities in influenza: A multiscale network analysis,mmc2.xlsx,TableS1-Unnamed_10,1677,120,1.97,1.42e-13,1.20e-10
773,PMC5668942,Co-expression networks reveal the tissue-specific regulation of transcription and splicing,supp_gr.216721.116_Supplemental_Data_S2.xlsx,Whole_Blood_IR-IR-WIPF1,2351,152,1.78,1.46e-13,1.23e-10
774,PMC5397745,Cord blood hematopoietic cells from preterm infants display altered DNA methylation patterns,13148_2017_339_MOESM4_ESM.xlsx,pretermMo_DMsites-Unnamed_7,1039,87,2.30,1.48e-13,1.24e-10
775,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s001.xlsx,9h_Tiger-Unnamed_1,1967,134,1.88,1.49e-13,1.25e-10
776,PMC6675628,Childhood Cerebellar Tumors Mirror Conserved Fetal Transcriptional Programs,NIHMS1525286-supplement-Sup_Table_4.xlsx,G3-1-gene,2115,141,1.83,1.50e-13,1.25e-10
777,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s005.xlsx,10b_Hamster-Unnamed_1,2483,158,1.75,1.51e-13,1.26e-10
778,PMC9796061,Antiretroviral therapy restores the homeostatic state of microglia in SIV‐infected rhesus macaques,JLB-112-969-s005.xlsx,Supplemental_Table_3B-CLUSTER_4,1245,98,2.17,1.51e-13,1.26e-10
779,PMC5772172,Cellular Differentiation of Human Monocytes Is Regulated by Time-Dependent Interleukin-4 Signaling and the Transcriptional Regulator NCOR2,mmc3.xlsx,B_Fig_2E-Gene_Symbol,1699,121,1.96,1.53e-13,1.27e-10
780,PMC9794516,Multi-OMICs landscape of SARS-CoV-2-induced host responses in human lung epithelial cells,mmc4.xlsx,Sheet1-Gene_symbol,2116,141,1.83,1.55e-13,1.29e-10
781,PMC5240434,Empirical assessment of analysis workflows for differential expression analysis of human samples using RNA-Seq,12859_2016_1457_MOESM2_ESM.xlsx,limma-Haniffa-Gene_Name,1639,118,1.98,1.58e-13,1.31e-10
782,PMC9169737,Cellular and transcriptional diversity over the course of human lactation,pnas.2121720119.sd02.xlsx,CSN1S1_Macrophages-Supplemental_Dataset_2,337,44,3.59,1.59e-13,1.32e-10
783,PMC6367716,Transcriptional Programming of Normal and Inflamed Human Epidermis at Single-Cell Resolution,NIHMS1516330-supplement-8.xlsx,FvS_-_immune-Unnamed_0,1381,105,2.09,1.59e-13,1.32e-10
784,PMC8020982,Long non-coding RNAs (lncRNAs) NEAT1 and MALAT1 are differentially expressed in severe COVID-19 patients: An integrated single cell analysis,media-5.xlsx,bal_Myeloid_Dendritic-Unnamed_0,950,82,2.38,1.62e-13,1.34e-10
785,PMC8746747,Long non-coding RNAs (lncRNAs) NEAT1 and MALAT1 are differentially expressed in severe COVID-19 patients: An integrated single-cell analysis,pone.0261242.s009.xlsx,bal_Myeloid_Dendritic-Unnamed_0,950,82,2.38,1.62e-13,1.34e-10
786,PMC7368283,LIN28B regulates transcription and potentiates MYCN-induced neuroblastoma through binding to ZNF143 at target gene promotors,pnas.1922692117.sd01.xlsx,Table_S1-Unnamed_16,2464,157,1.75,1.67e-13,1.37e-10
787,PMC10119302,Anti-PD-1 therapy achieves favorable outcomes in HBV-positive non-liver cancer,41389_2023_468_MOESM8_ESM.xlsx,Table_S7-Unnamed_9,2464,157,1.75,1.67e-13,1.37e-10
788,PMC9583221,Molecular and electrophysiological evaluation of human cardiomyocyte subtypes to facilitate generation of composite cardiac models,sj-xlsx-2-tej-10.1177_20417314221127908.xlsx,cluster8-Unnamed_0,1804,126,1.92,1.70e-13,1.40e-10
789,PMC7704697,A molecular cell atlas of the human lung from single cell RNA sequencing,NIHMS1624031-supplement-1624031_Supp_Tab4.xlsx,Cluster_51_SS2-Myeloid_Dendritic_Type_2,2140,142,1.83,1.71e-13,1.41e-10
790,PMC9983144,Altered gene expression in excitatory neurons is associated with Alzheimer's disease and its higher incidence in women,TRC2-9-e12373-s011.xlsx,Table_S26_Mathys_Mic_Male_DEGs-Gene,1621,117,1.99,1.73e-13,1.42e-10
791,PMC5020511,GeneSCF: a real-time based functional enrichment tool with support for multiple organisms,12859_2016_1250_MOESM5_ESM.xls,mapped_ids-input_genesymbols,2291,149,1.79,1.75e-13,1.43e-10
792,PMC8435761,Fatal cytokine release syndrome by an aberrant FLIP/STAT3 axis,41418_2021_866_MOESM2_ESM.xls,Fig4F-gene,1248,98,2.16,1.75e-13,1.43e-10
793,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc5.xlsx,Mac_subcluster_9-Gene-ID,1098,90,2.26,1.80e-13,1.47e-10
794,PMC10204264,"Brain matters: unveiling the distinct contributions of region, age, and sex to glia diversity and CNS function",40478_2023_1568_MOESM2_ESM.xlsx,Microglia_Macrophages-Unnamed_0,2036,137,1.85,1.86e-13,1.52e-10
795,PMC10352330,Context-defined cancer co-dependency mapping identifies a functional interplay between PRC2 and MLL-MEN1 complex in lymphoma,41467_2023_39990_MOESM6_ESM.xlsx,Fig_S7d-Unnamed_20,1973,134,1.87,1.87e-13,1.53e-10
796,PMC9371615,The EGFR/ErbB inhibitor neratinib modifies the neutrophil phosphoproteome and promotes apoptosis and clearance by airway macrophages,Table_1.xlsx,Phosphopeptides_detected-Gene_name,1603,116,1.99,1.90e-13,1.55e-10
797,PMC7523134,Immune transcriptomes of highly exposed SARSCoV-2 asymptomatic seropositive versus seronegative individuals from the Ischgl community,SupplementaryTable5RNAseqGroupAvs118.xlsx,Gene_family_analysis-Unnamed_2,234,36,4.23,1.97e-13,1.60e-10
798,PMC7895922,Immune transcriptomes of highly exposed SARS-CoV-2 asymptomatic seropositive versus seronegative individuals from the Ischgl community,41598_2021_83110_MOESM6_ESM.xlsx,Gene_family_analysis-Unnamed_2,234,36,4.23,1.97e-13,1.60e-10
799,PMC7368283,LIN28B regulates transcription and potentiates MYCN-induced neuroblastoma through binding to ZNF143 at target gene promotors,pnas.1922692117.sd01.xlsx,Table_S1-Unnamed_17,2469,157,1.75,1.97e-13,1.60e-10
800,PMC10192848,Single-cell transcriptomics reveals heterogeneity and intercellular crosstalk in human intervertebral disc degeneration,mmc6.xlsx,AF_and_progenitors_markers-gene,1955,133,1.87,2.09e-13,1.70e-10
801,PMC10245841,DNA methylation-environment interactions in the human genome,media-15.xlsx,supplementaryfile_fig3d_txt-gene,848,76,2.47,2.11e-13,1.71e-10
802,PMC10242934,Group-specific cellular metabolism in Medulloblastoma,12967_2023_4211_MOESM7_ESM.xlsx,MSMB_reg_UMAP_DEG-Cluster_14,2493,158,1.74,2.11e-13,1.71e-10
803,PMC9037270,"The role of fructose 1,6-bisphosphate-mediated glycolysis/gluconeogenesis genes in cancer prognosis",aging-14-204010-s005.xlsx,ALDOA_correlated_molecules-Supplementary_Table_4_Genes_correlated_to_ALDOA_and_FBP1_expression_of_LIHC_in_the_TCGA_PanCancer_Atlas_dataset,1914,131,1.88,2.16e-13,1.75e-10
804,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,31-gene,762,71,2.56,2.18e-13,1.76e-10
805,PMC9209506,Single-cell RNA sequencing of subcutaneous adipose tissues identifies therapeutic targets for cancer-associated lymphedema,41421_2022_402_MOESM11_ESM.xlsx,Step2_regulonTargetsInfo-Unnamed_1,1272,99,2.14,2.21e-13,1.78e-10
806,PMC4993001,Comprehensive analyses of tumor immunity: implications for cancer immunotherapy,13059_2016_1028_MOESM2_ESM.xlsx,Sheet1-Gene_Symbol,1234,97,2.16,2.24e-13,1.80e-10
807,PMC6557840,Whole-blood transcriptomic signatures induced during immunization by chloroquine prophylaxis and Plasmodium falciparum sporozoites,41598_2019_44924_MOESM2_ESM.xlsx,Protected_I1_D27-GeneSymbol,2473,157,1.75,2.26e-13,1.81e-10
808,PMC9509601,Intratumor heterogeneity and T cell exhaustion in primary CNS lymphoma,13073_2022_1110_MOESM6_ESM.xlsx,myeloid1-gene,1668,119,1.96,2.27e-13,1.83e-10
809,PMC3501222,RUNX1 reshapes the epigenetic landscape at the onset of haematopoiesis,emboj2012275s2.xls,HE_genes-Genes_bound_by_SCL_TAL1_FLI1_C_EBPb_in_the_HE,2084,139,1.84,2.28e-13,1.83e-10
810,PMC9726704,LY6D marks pre-existing resistant basosquamous tumor subpopulations,41467_2022_35020_MOESM3_ESM.xlsx,Supp_Table_S1-Marker_gene_cuttoff_are_defaults_from_Seruat_s_FindMarkers_function_min_pct_0_1_logfc_threshold_0_25,2191,144,1.81,2.30e-13,1.84e-10
811,PMC9171760,Transcriptome profiling in swine macrophages infected with African swine fever virus at single-cell resolution,pnas.2201288119.sd03.xlsx,Sheet1-Unnamed_1,1875,129,1.89,2.40e-13,1.92e-10
812,PMC7803495,"Biological characteristics of aging in human acute myeloid leukemia cells: the possible importance of aldehyde dehydrogenase, the cytoskeleton and altered transcriptional regulation",aging-12-202361-s009.xlsx,Phosphoproteome_dataset_5_VV-Unnamed_55,1469,109,2.04,2.43e-13,1.94e-10
813,PMC7439502,Single-cell RNA-seq reveals ectopic and aberrant lung-resident cell populations in idiopathic pulmonary fibrosis,aba1983_Data_S10.txt,gene,2129,141,1.82,2.49e-13,1.99e-10
814,PMC6704154,Tuberculous meningitis in children is characterized by compartmentalized immune responses and neural excitotoxicity,41467_2019_11783_MOESM8_ESM.xlsx,Sheet1-Unnamed_1,274,39,3.92,2.49e-13,1.99e-10
815,PMC8439024,The choice of negative control antisense oligonucleotides dramatically impacts downstream analysis depending on the cellular background,12863_2021_992_MOESM3_ESM.xlsx,Additional_file_3_BEC_DE-Unnamed_9,2280,148,1.79,2.53e-13,2.02e-10
816,PMC9715630,Macrophages regulate vascular smooth muscle cell function during atherosclerosis progression through IL-1β/STAT3 signaling,42003_2022_4255_MOESM4_ESM.xlsx,Supplementary_Table_13-Unnamed_2,2237,146,1.80,2.55e-13,2.03e-10
817,PMC10070980,Mitochondria-associated gene expression perturbation predicts clinical outcomes and shows potential for targeted therapy in neuroblastoma,Table4.xlsx,Table_S3_diff_genes_in_nb_singl-Gene,1671,119,1.96,2.57e-13,2.04e-10
818,PMC9448736,PIM1 promotes hepatic conversion by suppressing reprogramming-induced ferroptosis and cell cycle arrest,41467_2022_32976_MOESM6_ESM.xlsx,Phosphoproteome-Gene_names,2433,155,1.75,2.57e-13,2.04e-10
819,PMC7510109,A deconvolution method and its application in analyzing the cellular fractions in acute myeloid leukemia samples,12864_2020_6888_MOESM1_ESM.xls,Table_S2-Unnamed_5,1753,123,1.93,2.60e-13,2.06e-10
820,PMC10204264,"Brain matters: unveiling the distinct contributions of region, age, and sex to glia diversity and CNS function",40478_2023_1568_MOESM2_ESM.xlsx,Microglia_Macrophages-gene,2024,136,1.85,2.61e-13,2.06e-10
821,PMC10545891,Unravelling the role of immune cells and FN1 in the recurrence and therapeutic process of skull base chordoma,CTM2-13-e1429-s002.xls,Table_S4-Unnamed_7,1919,131,1.88,2.62e-13,2.07e-10
822,PMC10545891,Unravelling the role of immune cells and FN1 in the recurrence and therapeutic process of skull base chordoma,CTM2-13-e1429-s002.xls,Table_S4-Unnamed_0,1982,133,1.87,2.63e-13,2.07e-10
823,PMC8439024,The choice of negative control antisense oligonucleotides dramatically impacts downstream analysis depending on the cellular background,12863_2021_992_MOESM3_ESM.xlsx,Additional_file_3_BEC_DE-Unnamed_8,2238,146,1.80,2.65e-13,2.08e-10
824,PMC8692905,Dysregulation of interaction between LOXhigh fibroblast and smooth muscle cells contributes to the pathogenesis of aortic dissection,thnov12p0910s11.xlsx,FB3_var-Supplementary_Data_Table_10_Variable_genes_within_clusters,2238,146,1.80,2.65e-13,2.08e-10
825,PMC9153032,Defining the transcriptional control of pediatric AML highlights RARA as a superenhancer-regulated druggable dependency,advancesADV2020003737-suppl4.xlsx,MSigDB_CORE_FASE_Gene_Sets-Unnamed_1,995,84,2.32,2.66e-13,2.09e-10
826,PMC8739441,Intratumor expanded T cell clones can be non-sentinel lymph node derived in breast cancer revealed by single-cell immune profiling,jitc-2021-003325supp009.xlsx,Table_S4-Table_S4_Differentially_expressed_genes_between_T_cell_clusters,1238,97,2.16,2.72e-13,2.13e-10
827,PMC9895842,Multimodal human thymic profiling reveals trajectories and cellular milieu for T agonist selection,DataSheet_6.csv,gene,2089,139,1.83,2.74e-13,2.15e-10
828,PMC9992450,Platelet-instructed SPP1+ macrophages drive myofibroblast activation in fibrosis in a CXCL4-dependent manner,mmc6.xlsx,Immunecell_MarkerGenes_HF_Rao-gene,1837,127,1.90,2.76e-13,2.16e-10
829,PMC6744561,Perturbed myoepithelial cell differentiation in BRCA mutation carriers and in ductal carcinoma in situ,41467_2019_12125_MOESM7_ESM.xlsx,Normal_309_TCF7_rep1_sorted_pea-Gene_Name,1796,125,1.92,2.80e-13,2.19e-10
830,PMC7562821,Second-Strand Synthesis-Based Massively Parallel scRNA-Seq Reveals Cellular States and Molecular Features of Human Inflammatory Skin Pathologies,mmc7.xlsx,Total_DifferentialExpressiono-gene,1433,107,2.06,2.84e-13,2.22e-10
831,PMC8900158,"Transcriptome Profiling of Porcine Naïve, Intermediate and Terminally Differentiated CD8+ T Cells",Table_1.xlsx,S3_DEGs_In_vitro_stimulation-Naive_PMA_Ionomycin_vs_Medium,1297,100,2.12,2.91e-13,2.27e-10
832,PMC7484178,Therapy-Induced Evolution of Human Lung Cancer Revealed by Single-Cell RNA Sequencing,mmc4.xlsx,6_T-cell_Clusters-gene,1964,133,1.86,2.94e-13,2.29e-10
833,PMC7704697,A molecular cell atlas of the human lung from single cell RNA sequencing,NIHMS1624031-supplement-1624031_Supp_Tab4.xlsx,Cluster_55-Classical_Monocyte,552,58,2.89,2.95e-13,2.30e-10
834,PMC8663782,Human nasal wash RNA-Seq reveals distinct cell-specific innate immune responses in influenza versus SARS-CoV-2,jciinsight-6-152288-s099.xlsx,neut_-_fluA_vs_healthy-Unnamed_25,1145,92,2.21,2.96e-13,2.30e-10
835,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_6_ddac043.xlsx,macrophage-res-ensembl_id,1695,120,1.95,2.99e-13,2.32e-10
836,PMC6777998,MITF controls the TCA cycle to modulate the melanoma hypoxia response,PCMR-32-792-s007.xlsx,HIF2a-Nearest_Ensembl,2156,142,1.81,3.05e-13,2.37e-10
837,PMC4771207,Blood Transcriptomic Markers in Patients with Late-Onset Major Depressive Disorder,pone.0150262.s004.xlsx,Sheet1-Unnamed_13,2199,144,1.80,3.06e-13,2.37e-10
838,PMC8626557,Neoadjuvant PD-1 blockade induces T cell and cDC1 activation but fails to overcome the immunosuppressive tumor associated macrophages in recurrent glioblastoma,41467_2021_26940_MOESM6_ESM.xlsx,A-Markers-Unnamed_7,1127,91,2.22,3.07e-13,2.38e-10
839,PMC7553275,Enteroaggregative E. coli Adherence to Human Heparan Sulfate Proteoglycans Drives Segment and Host Specific Responses to Infection,ppat.1008851.s008.xlsx,up_expec_sig_0_05-GeneSymbol,1241,97,2.15,3.14e-13,2.43e-10
840,PMC5772172,Cellular Differentiation of Human Monocytes Is Regulated by Time-Dependent Interleukin-4 Signaling and the Transcriptional Regulator NCOR2,mmc6.xlsx,B_Fig_5F-Gene_Symbol,2483,157,1.74,3.15e-13,2.43e-10
841,PMC8343164,"A single cell atlas of human cornea that defines its development, limbal progenitor cells and their interactions with the immune cells",mmc3.xlsx,DA_peaks-gene,1717,121,1.94,3.18e-13,2.45e-10
842,PMC8343164,"A single cell atlas of human cornea that defines its development, limbal progenitor cells and their interactions with the immune cells",mmc3.xlsx,Enhancers-closestGene,1717,121,1.94,3.18e-13,2.45e-10
843,PMC10204220,ScRNA-seq revealed an immunosuppression state and tumor microenvironment heterogeneity related to lymph node metastasis in prostate cancer,40164_2023_407_MOESM18_ESM.csv,Unnamed_0,926,80,2.38,3.19e-13,2.45e-10
844,PMC4113936,ETO family protein Mtg16 regulates the balance of dendritic cell subsets by repressing Id2,supp_jem.20132121_JEM_20132121_DataS2.xls,MTG16-gene_ORF,2136,141,1.82,3.21e-13,2.46e-10
845,PMC4758070,GeneiASE: Detection of condition-dependent and static allele-specific expression from RNA-seq data without haplotype information,srep21134-s5.xls,all_sig_hits_tab-Table_S7_All_1389_genes_with_significant_static_ASE_according_to_GeneiASE_including_meta-analysis,1242,97,2.15,3.29e-13,2.53e-10
846,PMC8042271,Disparate Interferon Signaling and Shared Aberrant Basaloid Cells in Single-Cell Profiling of Idiopathic Pulmonary Fibrosis and Systemic Sclerosis-Associated Interstitial Lung Disease,Table_1.xlsx,Monocyte_Dendritic_IPFvSSC-Unnamed_0,1223,96,2.16,3.31e-13,2.54e-10
847,PMC9618568,Defining cellular complexity in human autosomal dominant polycystic kidney disease by multimodal single cell analysis,41467_2022_34255_MOESM9_ESM.xlsx,ENDO-gene,1556,113,2.00,3.33e-13,2.55e-10
848,PMC9164575,Integrated proteogenomic characterization of urothelial carcinoma of the bladder,13045_2022_1291_MOESM15_ESM.xlsx,Table_S3A-Phosphoproteins_used_for_PCA_analysis,1657,118,1.96,3.34e-13,2.55e-10
849,PMC8390677,Oral immune dysfunction is associated with the expansion of FOXP3+PD-1+Amphiregulin+ T cells during HIV infection,41467_2021_25340_MOESM4_ESM.xlsx,Fig_1A_B_C_Supp_1A-GeneName,769,71,2.54,3.40e-13,2.60e-10
850,PMC9873639,Polyamine metabolism impacts T cell dysfunction in the oral mucosa of people living with HIV,41467_2023_36163_MOESM3_ESM.xlsx,Fig_1A-C_Supp_1-3-TRANSCRIPT-Unnamed_0,769,71,2.54,3.40e-13,2.60e-10
851,PMC9647044,Multi-omic profiling reveals the ataxia protein sacsin is required for integrin trafficking and synaptic organization,mmc2.xlsx,phospho-Gene_Name,2354,151,1.77,3.44e-13,2.62e-10
852,PMC10201598,A network based efficient drug repurposing strategy for targeting diabesity,mmc4.xlsx,GCN_Liver-Nodes_1,1699,120,1.94,3.51e-13,2.67e-10
853,PMC9942876,Single-cell and spatial transcriptomics reveal aberrant lymphoid developmental programs driving granuloma formation,mmc4.xlsx,GA_vs_homeostatic_Th_cells-Unnamed_1,2011,135,1.85,3.53e-13,2.68e-10
854,PMC7882896,T cell immune regulator 1 is a prognostic marker associated with immune infiltration in glioblastoma multiforme,Supplementary_Data2.xlsx,Sheet1-Correlation_genes_with_TCIRG1_in_the_GSE16011_dataset,910,79,2.39,3.55e-13,2.70e-10
855,PMC6360516,A Non-canonical Pathway with Potential for Safer Modulation of Transforming Growth Factor-β1 in Steroid-Resistant Airway Diseases,mmc2.xlsx,Sheet_3-Symbol,1618,116,1.97,3.56e-13,2.70e-10
856,PMC7831653,Neurological Manifestations of COVID-19 Feature T Cell Exhaustion and Dedifferentiated Monocytes in Cerebrospinal Fluid,mmc4.xlsx,Neuro-COVID_vs_VE_-_monoMeta-gene,1360,103,2.08,3.63e-13,2.75e-10
857,PMC7562821,Second-Strand Synthesis-Based Massively Parallel scRNA-Seq Reveals Cellular States and Molecular Features of Human Inflammatory Skin Pathologies,mmc7.xlsx,Terminal_DifferentialExpression-gene,1782,124,1.92,3.64e-13,2.75e-10
858,PMC3906092,Intracellular growth of Mycobacterium avium subspecies and global transcriptional responses in human macrophages after infection,1471-2164-15-58-S1.xlsx,Mah_VI101-GeneID,1168,93,2.19,3.64e-13,2.75e-10
859,PMC10546312,Optimization of universal allogeneic CAR-T cells combining CRISPR and transposon-based technologies for treatment of acute myeloid leukemia,Table_6.xlsx,CD4_41BB_basal_DEG_AMLvsAdult_S-GeneID,1093,89,2.24,3.64e-13,2.75e-10
860,PMC10511504,A CCL2+DPP4+ subset of mesenchymal stem cells expedites aberrant formation of creeping fat in humans,41467_2023_41418_MOESM4_ESM.xlsx,Supplementary_Data_14-Unnamed_6,1093,89,2.24,3.64e-13,2.75e-10
861,PMC5025555,Genome-wide identification and characterisation of HOT regions in the human genome,12864_2016_3077_MOESM2_ESM.xlsx,Sheet_S5-Unnamed_149,719,68,2.60,3.67e-13,2.76e-10
862,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM4_ESM.xlsx,Sheet1-Gene,1302,100,2.11,3.67e-13,2.76e-10
863,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM4_ESM.xlsx,Sheet1-Gene,1302,100,2.11,3.67e-13,2.76e-10
864,PMC5240108,Differential Effects of Vitamins A and D on the Transcriptional Landscape of Human Monocytes during Infection,srep40599-s3.xls,atRA_A_f-Unnamed_1,636,63,2.73,3.77e-13,2.83e-10
865,PMC9722774,Coexpression network analysis of human candida infection reveals key modules and hub genes responsible for host-pathogen interactions,Table4.XLSX,Venn_Diagram_1-Torquoise_not_in_DEG,1226,96,2.16,3.83e-13,2.87e-10
866,PMC9063233,Single-cell transcriptomic and chromatin accessibility analyses of dairy cattle peripheral blood mononuclear cells and their responses to lipopolysaccharide,12864_2022_8562_MOESM2_ESM.xlsx,Table_S8-Unnamed_2,1020,85,2.29,3.83e-13,2.87e-10
867,PMC6326331,Dynamics of Transcription Regulation in Human Bone Marrow Myeloid Differentiation to Mature Blood Neutrophils,NIHMS81039-supplement-Table_S4.xlsx,DynK27AcProm-target_gene_s,1003,84,2.31,4.11e-13,3.07e-10
868,PMC7052373,Differential Expression and Alternative Splicing of Transcripts Associated With Cisplatin-Induced Chemoresistance in Nasopharyngeal Carcinoma,Table_2.xlsx,up_5-8F-DDP_vs_5-8F-Unnamed_1,1744,122,1.93,4.13e-13,3.08e-10
869,PMC7931766,Molecular correlates of response to nivolumab at baseline and on treatment in patients with RCC,jitc-2020-001506supp002.xlsx,S1_Genesets-Symbol,2079,138,1.83,4.13e-13,3.09e-10
870,PMC7347634,"Impaired iloprost-induced platelet inhibition and phosphoproteome changes in patients with confirmed pseudohypoparathyroidism type Ia, linked to genetic mutations in GNAS",41598_2020_68379_MOESM1_ESM.xlsx,C2-3_P2-6_Phospho-proteome-Gene,1806,125,1.91,4.14e-13,3.09e-10
871,PMC2838864,SplicerAV: a tool for mining microarray expression data for changes in RNA processing,1471-2105-11-108-S1.TXT,Unnamed_1,2101,139,1.82,4.24e-13,3.16e-10
872,PMC6510750,Common functional alterations identified in blood transcriptome of autoimmune cholestatic liver and inflammatory bowel diseases,41598_2019_43699_MOESM3_ESM.xlsx,PSC-Ctrl-SYMBOL,2492,157,1.73,4.25e-13,3.16e-10
873,PMC10063822,Cinnamomi ramulus inhibits cancer cells growth by inducing G2/M arrest,Table3.xlsx,sheet_1-Unnamed_5,1932,131,1.87,4.29e-13,3.19e-10
874,PMC7721881,Improving the informativeness of Mendelian disease-derived pathogenicity scores for common disease,41467_2020_20087_MOESM11_ESM.xlsx,Supplementary_Data_8B-FinucaneSEG_Lung,2059,137,1.83,4.33e-13,3.21e-10
875,PMC6085681,Epigenome-wide DNA methylation regulates cardinal pathological features of psoriasis,13148_2018_541_MOESM1_ESM.xlsx,Sheet1-gene,1828,126,1.90,4.35e-13,3.23e-10
876,PMC8410861,"Aging, inflammation and DNA damage in the somatic testicular niche with idiopathic germ cell aplasia",41467_2021_25544_MOESM32_ESM.xlsx,MCR-MCR_cells_-_DGE_iGCA_testis_vs_adult_testis_from_GSE112013_and_GSE124263,1404,105,2.06,4.51e-13,3.34e-10
877,PMC5715016,Integrative transcriptomic analysis reveals key drivers of acute peanut allergic reactions,41467_2017_2188_MOESM3_ESM.xlsx,S2_Peanut_Genes-Gene,2039,136,1.84,4.53e-13,3.35e-10
878,PMC7050134,Epigenome-wide meta-analysis of blood DNA methylation in newborns and children identifies numerous loci related to gestational age,13073_2020_716_MOESM1_ESM.xlsx,Table_S16-Unnamed_3,2297,148,1.77,4.57e-13,3.38e-10
879,PMC6078963,A metabolic interplay coordinated by HLX regulates myeloid differentiation and AML through partly overlapping pathways,41467_2018_5311_MOESM6_ESM.xlsx,listcorrel-CORREL40,809,73,2.48,4.75e-13,3.51e-10
880,PMC9618131,Deterministic programming of human pluripotent stem cells into microglia facilitates studying their role in health and disease,pnas.2123476119.sd02.xlsx,Dataset_2A-Marker_genes_in_microglia_in_coculture_with_organoids_and_MGLs_in_vitro,1485,109,2.02,4.89e-13,3.60e-10
881,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,9-gene,1174,93,2.18,4.90e-13,3.61e-10
882,PMC9395525,Single cell transcriptomic analysis of the immune cell compartment in the human small intestine and in Celiac disease,41467_2022_32691_MOESM4_ESM.xlsx,fig_1f_cluster_markers_table-gene,2191,143,1.80,4.93e-13,3.62e-10
883,PMC6557840,Whole-blood transcriptomic signatures induced during immunization by chloroquine prophylaxis and Plasmodium falciparum sporozoites,41598_2019_44924_MOESM2_ESM.xlsx,Protected_I1_D27-ENSEMBL_ID,2475,156,1.73,5.02e-13,3.69e-10
884,PMC8771561,Single-cell RNA landscape of the osteoimmunology microenvironment in periodontitis,thnov12p1074s3.xlsx,Supplementary_Table_2_9-Supplementary_Table_2_9_All_marker_genes_of_cell_types_shown_in_Fig_6D,863,76,2.42,5.14e-13,3.77e-10
885,PMC9898038,Single-cell analysis reveals the chemotherapy-induced cellular reprogramming and novel therapeutic targets in relapsed/refractory acute myeloid leukemia,41375_2022_1789_MOESM2_ESM.xlsx,Supplementary_Table_2-Unnamed_1,1729,121,1.93,5.15e-13,3.77e-10
